measure,contrast,type,estimate,ci_low,ci_high,se,family,log10_p,log10_p_holm,p_value,p_holm
overall,EUW PLATINUM,local_change,0.023524600981721072,-0.004377478218860042,0.051130070572025295,0.015013579713353405,local_change_processes,-0.9312917219769701,0.0,1.1714082491e-1,1.0000000000e+0
overall,EUW EMERALD,local_change,0.023147760349692292,-0.006897955914154535,0.05264837964244743,0.015754143577477762,local_change_processes,-0.8484829272039419,0.0,1.4174804337e-1,1.0000000000e+0
overall,KR Diamond-Iron,endpoint,0.8684148320102861,0.8505367120312176,0.8848173964771043,0.008753332518229585,endpoint_processes,-2139.3771447849754,-2138.4740547979836,4.1961906818e-2140,3.3569525454e-2139
overall,KR BRONZE-IRON,adjacent,0.2714973854429661,0.2559388898776778,0.2866595751057125,0.007785905033933827,adjacent_processes,-265.67946870116714,-263.96346535753236,2.0918536579e-266,1.0877639021e-264
overall,KR SILVER-BRONZE,adjacent,0.17129320964024766,0.15595898402991185,0.18603374259342176,0.007549554411001719,adjacent_processes,-113.24189068638329,-111.58867817260794,5.7294022413e-114,2.5782310086e-112
overall,KR GOLD-SILVER,adjacent,0.10798901608762213,0.09266166897016856,0.12306615365716408,0.007756393564963388,adjacent_processes,-43.335434478776044,-41.80395556173379,4.6191867547e-44,1.5705234966e-42
overall,KR PLATINUM-GOLD,adjacent,0.09806575617299701,0.08198541732963999,0.11378293732476667,0.008144019406050865,adjacent_processes,-32.667247882213246,-31.23588411805426,2.1515533423e-33,5.8091940243e-32
overall,KR EMERALD-PLATINUM,adjacent,0.09683524061713439,0.07975647282090775,0.11448077430212233,0.008635643584340026,adjacent_processes,-28.455531788078822,-27.113109107256616,3.5032264558e-29,7.7070982028e-28
overall,KR DIAMOND-EMERALD,adjacent,0.12273422404931883,0.10496347495401925,0.1405254392016152,0.00909397029343737,adjacent_processes,-40.783550421415086,-39.292188727580815,1.6460748466e-41,5.1028320245e-40
overall,KR BRONZE,local_change,-0.10020417580271845,-0.12647518552161893,-0.07520058736246715,0.013171434707980621,local_change_processes,-13.554332273043286,-11.9208638174637,2.7904081195e-14,1.1998754914e-12
overall,KR SILVER,local_change,-0.06330419355262557,-0.08847928913719125,-0.037290893304702165,0.013238010491886564,local_change_processes,-5.760555630982543,-4.204253130215255,1.7355789295e-6,6.2480841463e-5
overall,KR GOLD,local_change,-0.009923259914625115,-0.035729685982727195,0.018224931043000263,0.013727763612862556,local_change_processes,-0.32811887145958096,0.0,4.6976551071e-1,1.0000000000e+0
overall,KR PLATINUM,local_change,-0.0012305155558626213,-0.02985444934659751,0.028897501182842573,0.014532199080330531,local_change_processes,-0.03034199205904414,0.0,9.3251968422e-1,1.0000000000e+0
overall,KR EMERALD,local_change,0.02589898343218444,-0.0050640137789465045,0.056480251691085205,0.015357434588804656,local_change_processes,-1.0375539338284019,0.0,9.1716202851e-2,1.0000000000e+0
overall,KR-NA Diamond-Iron,between_region_endpoint,0.07344078358004247,0.04978167668243255,0.09596804258369096,0.012095399647380002,between_region_endpoint_processes,-8.897948719040725,-8.198978714704706,1.2648856948e-9,6.3244284740e-9
overall,KR-EUW Diamond-Iron,between_region_endpoint,0.06546953927809795,0.040506670943894506,0.0906851540767885,0.012544580968688343,between_region_endpoint_processes,-6.74487119941236,-6.142811208084398,1.7994044932e-7,7.1976179726e-7
overall,EUW-NA Diamond-Iron,between_region_endpoint,0.007971244301944541,-0.016443896769365425,0.029781056535984604,0.012325482297344564,between_region_endpoint_processes,-0.2858316768113839,-0.027848743102087403,5.1780748409e-1,9.3788859965e-1
shared_information_maintenance,NA Diamond-Iron,endpoint,0.7271313150175978,0.7117267110503751,0.7424355888091722,0.007761937442814194,endpoint_processes,-1907.7048208350404,-1906.9266695846568,1.9732366123e-1908,1.1839419674e-1907
shared_information_maintenance,NA BRONZE-IRON,adjacent,0.2639991738446108,0.24861267416781982,0.2800341855281906,0.007862612566492462,adjacent_processes,-246.43253245708817,-244.72496228099024,3.6937503801e-247,1.8838126938e-245
shared_information_maintenance,NA SILVER-BRONZE,adjacent,0.18271773185032225,0.16831755360350137,0.19618975344842848,0.00708453856446368,adjacent_processes,-145.95187223746683,-144.28911440578526,1.1171918595e-146,5.1390825538e-145
shared_information_maintenance,NA GOLD-SILVER,adjacent,0.10261588631786611,0.08962754726051017,0.11554035892700332,0.006614404238540932,adjacent_processes,-53.55449826858531,-51.9747146719685,2.7893417767e-54,1.0599498751e-52
shared_information_maintenance,NA PLATINUM-GOLD,adjacent,0.08095208620675384,0.06926550301278492,0.09375783463872267,0.006746941912222287,adjacent_processes,-32.44068626662206,-31.04274625795002,3.6250477650e-33,9.0626194126e-32
shared_information_maintenance,NA EMERALD-PLATINUM,adjacent,0.04635526244580675,0.031997437324695434,0.059539638533933285,0.006944180001249078,adjacent_processes,-10.60811510846398,-9.909145104127962,2.4653858074e-11,1.2326929037e-10
shared_information_maintenance,NA DIAMOND-EMERALD,adjacent,0.05049117435223799,0.03654844581956464,0.06461287453186075,0.007083237581830375,adjacent_processes,-11.992918025258923,-11.08982803826698,1.0164405318e-12,8.1315242544e-12
shared_information_maintenance,NA BRONZE,local_change,-0.08128144199428855,-0.10690727498869333,-0.05713383750214853,0.012945689088281915,local_change_processes,-9.466575046784133,-7.86451505545617,3.4152692918e-10,1.3661077167e-8
shared_information_maintenance,NA SILVER,local_change,-0.08010184553245614,-0.10353330814977851,-0.05662553888521008,0.011781516744964738,local_change_processes,-10.977198744474048,-9.364414887754313,1.0539044919e-11,4.3210084166e-10
shared_information_maintenance,NA GOLD,local_change,-0.02166380011111227,-0.043955411888555326,0.0007360794631379118,0.011478017411730244,local_change_processes,-1.2283807762290213,0.0,5.9104319819e-2,1.0000000000e+0
shared_information_maintenance,NA PLATINUM,local_change,-0.034596823760947096,-0.05760231134116087,-0.01241264052023632,0.011918201187785894,local_change_processes,-2.432060776835821,-0.9406990830015483,3.6977642823e-3,1.1463069275e-1
shared_information_maintenance,NA EMERALD,local_change,0.004135911906431238,-0.018457783290303034,0.029469127321316544,0.012095083863364766,local_change_processes,-0.1352583968449919,0.0,7.3238864635e-1,1.0000000000e+0
shared_information_maintenance,EUW Diamond-Iron,endpoint,0.7575395937700751,0.7413536167732239,0.7742569398803724,0.008103037559505673,endpoint_processes,-1899.951209189744,-1899.2522391854081,1.1188988056e-1900,5.5944940281e-1900
shared_information_maintenance,EUW BRONZE-IRON,adjacent,0.2921880173260561,0.278323966895161,0.3076288860300719,0.007996167816805524,adjacent_processes,-291.60596107200524,-289.88168520240447,2.4776441314e-292,1.3131513896e-290
shared_information_maintenance,EUW SILVER-BRONZE,adjacent,0.21474119387290092,0.19961017960986774,0.22867152265416174,0.007443765132833085,adjacent_processes,-182.27599848687157,-180.60390062893586,5.2966528930e-183,2.4894268597e-181
shared_information_maintenance,EUW GOLD-SILVER,adjacent,0.10428130016164006,0.08921629531624169,0.11838231211106896,0.007283334210729381,adjacent_processes,-45.77106371490756,-44.22699567055729,1.6940892441e-46,5.9293123543e-45
shared_information_maintenance,EUW PLATINUM-GOLD,adjacent,0.055087439761124915,0.041259611499472194,0.06941711241068678,0.007383406988221432,adjacent_processes,-13.066096043682792,-12.111853534243467,8.5882357274e-14,7.7294121547e-13
shared_information_maintenance,EUW EMERALD-PLATINUM,adjacent,0.0522801661778515,0.03729831463133662,0.06718440781062097,0.00749541618780626,adjacent_processes,-11.514312875536508,-10.66921483552225,3.0597583206e-12,2.1418308244e-11
shared_information_maintenance,EUW DIAMOND-EMERALD,adjacent,0.03896147647050152,0.02358075200947296,0.05353329936448508,0.00775151273047703,adjacent_processes,-6.301014967175436,-6.301014967175436,5.0001730249e-7,5.0001730249e-7
shared_information_maintenance,EUW BRONZE,local_change,-0.07744682345315516,-0.10426768632148851,-0.05361461150029366,0.013379855437271571,local_change_processes,-8.148155946178166,-6.5570913391516665,7.1095817742e-9,2.7727368919e-7
shared_information_maintenance,EUW SILVER,local_change,-0.11045989371126086,-0.13443783401424267,-0.08465654654939657,0.012634529881224951,local_change_processes,-17.64281595465878,-15.999363278172591,2.2760617760e-18,1.0014671814e-16
shared_information_maintenance,EUW GOLD,local_change,-0.04919386040051514,-0.073080217099196,-0.024799060178468123,0.012736010558712124,local_change_processes,-3.950023478835407,-2.4315095389575196,1.1219577974e-4,3.7024607313e-3
shared_information_maintenance,EUW PLATINUM,local_change,-0.0028072735832734147,-0.02817368370878986,0.022593175212076468,0.012821712822020643,local_change_processes,-0.08265655201643007,0.0,8.2669145379e-1,1.0000000000e+0
shared_information_maintenance,EUW EMERALD,local_change,-0.013318689707349979,-0.03965757068614064,0.012589672003531761,0.01320521034311109,local_change_processes,-0.5042203860741296,0.0,3.1316961177e-1,1.0000000000e+0
shared_information_maintenance,KR Diamond-Iron,endpoint,1.1483109136620573,1.1314965206340226,1.1643791837943278,0.008211103921789663,endpoint_processes,-4249.12582639656,-4248.1715838871205,7.4846863110e-4250,6.7362176799e-4249
shared_information_maintenance,KR BRONZE-IRON,adjacent,0.4003645015952421,0.3861117925655848,0.41438639215151674,0.007451331493887,adjacent_processes,-628.7275714103305,-626.9951776505076,1.8725291608e-629,1.0111657468e-627
shared_information_maintenance,KR SILVER-BRONZE,adjacent,0.23871873461812873,0.22454116636012642,0.2527510150598872,0.007296172653425395,adjacent_processes,-234.06730667293598,-232.36833666859997,8.5643286970e-235,4.2821643485e-233
shared_information_maintenance,KR GOLD-SILVER,adjacent,0.15094819113736543,0.13554185693846696,0.1649361201778091,0.007460311901186827,adjacent_processes,-90.30404125378769,-88.6807919633898,4.9654515221e-91,2.0854896393e-89
shared_information_maintenance,KR PLATINUM-GOLD,adjacent,0.11789055939982362,0.10302615277053898,0.13250502356635416,0.007842022593108167,adjacent_processes,-50.35154687080438,-48.79524437003709,4.4509542384e-51,1.6023435258e-49
shared_information_maintenance,KR EMERALD-PLATINUM,adjacent,0.10287942119203008,0.08659042663886735,0.1192482128777512,0.008197364492167536,adjacent_processes,-35.40232246191742,-33.92520120719776,3.9598390861e-36,1.1879517258e-34
shared_information_maintenance,KR DIAMOND-EMERALD,adjacent,0.1375095057194673,0.12158000643467305,0.1550653764841937,0.008513055749324601,adjacent_processes,-57.964333495978714,-56.37326888895222,1.0855916745e-58,4.2338075306e-57
shared_information_maintenance,KR BRONZE,local_change,-0.16164576697711341,-0.18708875302222477,-0.13742029250451107,0.012715174220603542,local_change_processes,-36.29939211800432,-34.646179604228976,5.0188923659e-37,2.2585015647e-35
shared_information_maintenance,KR SILVER,local_change,-0.0877705434807633,-0.11375356460969183,-0.06400912242701834,0.012747864892461496,local_change_processes,-11.238523300313313,-9.615274009915412,5.7739989383e-12,2.4250795541e-10
shared_information_maintenance,KR GOLD,local_change,-0.03305763173754181,-0.05666671944365985,-0.007451903288214884,0.013210370857593044,local_change_processes,-1.9088450880954189,-0.4464470901964628,1.2335447575e-2,3.5772797968e-1
shared_information_maintenance,KR PLATINUM,local_change,-0.01501113820779354,-0.04080589709291239,0.01198368743763065,0.013924017362518058,local_change_processes,-0.5512933940342912,0.0,2.8100018509e-1,1.0000000000e+0
shared_information_maintenance,KR EMERALD,local_change,0.03463008452743721,0.006364256497248211,0.06446637915432146,0.014442801982998334,local_change_processes,-1.7826063854584362,-0.335448354116217,1.6496568493e-2,4.6190391780e-1
shared_information_maintenance,KR-NA Diamond-Iron,between_region_endpoint,0.42117959864445953,0.3998451076737857,0.44362212747538554,0.011252177382249559,between_region_endpoint_processes,-305.911261250284,-304.95701874084466,1.2267010859e-306,1.1040309773e-305
shared_information_maintenance,KR-EUW Diamond-Iron,between_region_endpoint,0.39077131989198227,0.3678373052928754,0.4156740885678611,0.011469375796938288,between_region_endpoint_processes,-253.7002080931082,-252.79711810611624,1.9943065099e-254,1.5954452079e-253
shared_information_maintenance,EUW-NA Diamond-Iron,between_region_endpoint,0.030408278752477258,0.008562889093819886,0.052181504688089166,0.011171192250257566,between_region_endpoint_processes,-2.1878691792815426,-1.7107479245618802,6.4882984843e-3,1.9464895453e-2
team_signalling,NA Diamond-Iron,endpoint,0.8628167818428896,0.836986264097606,0.8898491733122754,0.013645386048684035,endpoint_processes,-870.0991956305928,-869.6220743758731,7.9580079635e-871,2.3874023891e-870
team_signalling,NA BRONZE-IRON,adjacent,0.1806144794549664,0.1600034916829555,0.20283644727821495,0.011105731691285843,adjacent_processes,-58.744366474819046,-57.14230648349108,1.8014969251e-59,7.2059877004e-58
team_signalling,NA SILVER-BRONZE,adjacent,0.13663276012905895,0.11327848213148756,0.1595285417027583,0.011373478365477623,adjacent_processes,-32.519121279161666,-31.104147931190848,3.0260682636e-33,7.8677774854e-32
team_signalling,NA GOLD-SILVER,adjacent,0.11922930660270409,0.09521334151037837,0.14111818903287388,0.011896459659800396,adjacent_processes,-22.91471338955329,-21.68426446817502,1.2169888813e-23,2.0688810983e-22
team_signalling,NA PLATINUM-GOLD,adjacent,0.1305056175820064,0.10590957121414023,0.1534953566991259,0.012745953978503878,adjacent_processes,-23.877384930031003,-22.622112424927696,1.3262184639e-24,2.3871932351e-23
team_signalling,NA EMERALD-PLATINUM,adjacent,0.1501395708107453,0.12336788084342444,0.17864552630263433,0.014011380202971319,adjacent_processes,-26.0652529975203,-24.76422300185632,8.6049232779e-27,1.7209846556e-25
team_signalling,NA DIAMOND-EMERALD,adjacent,0.14569504726340837,0.11556804524358431,0.177120572800803,0.015327050692111226,adjacent_processes,-20.701977748165607,-19.525886489109926,1.9861966810e-21,2.9792950215e-20
team_signalling,NA BRONZE,local_change,-0.04398171932590744,-0.08462505141183,-0.006057789265069903,0.019489365824048383,local_change_processes,-1.6193074939729648,-0.18794372981397744,2.4026610390e-2,6.4871848054e-1
team_signalling,NA SILVER,local_change,-0.017403453526354862,-0.05825026678227386,0.022479246845778095,0.020064423605225208,local_change_processes,-0.4137114573965566,0.0,3.8573455223e-1,1.0000000000e+0
team_signalling,NA GOLD,local_change,0.011276310979302318,-0.03195619239456821,0.05309507227336222,0.021324347620502736,local_change_processes,-0.22406616906715277,0.0,5.9694432927e-1,1.0000000000e+0
team_signalling,NA PLATINUM,local_change,0.0196339532287389,-0.020962798158967743,0.06619991621332183,0.023061665476987705,local_change_processes,-0.40388119772116776,0.0,3.9456522156e-1,1.0000000000e+0
team_signalling,NA EMERALD,local_change,-0.00444452354733693,-0.05682835106559082,0.04518231710161507,0.025490576544183404,local_change_processes,-0.06470289861213571,0.0,8.6158296058e-1,1.0000000000e+0
team_signalling,EUW Diamond-Iron,endpoint,0.8483509916943013,0.8194232573419367,0.8748947610823135,0.014729145186199446,endpoint_processes,-722.2198888930404,-721.9188588973765,6.0271376056e-723,1.2054275211e-722
team_signalling,EUW BRONZE-IRON,adjacent,0.20096349233427763,0.17943717940676646,0.22499937017325472,0.012158658010387137,adjacent_processes,-60.64008317754022,-59.02729932082048,2.2904289401e-61,9.3907586544e-60
team_signalling,EUW SILVER-BRONZE,adjacent,0.12102808458137147,0.09688723738954017,0.14235506903924092,0.012335219625705732,adjacent_processes,-21.99836583847882,-20.794245855822894,1.0037698842e-22,1.6060318147e-21
team_signalling,EUW GOLD-SILVER,adjacent,0.11214300372070607,0.08767192586375591,0.13715381687143147,0.012934536073035767,adjacent_processes,-17.3645650877391,-16.285383841691473,4.3195142618e-18,5.1834171142e-17
team_signalling,EUW PLATINUM-GOLD,adjacent,0.08496308318592684,0.056921555524040116,0.10943478163502497,0.013919655880675308,adjacent_processes,-8.984797543067646,-8.507676288347984,1.0356248359e-9,3.1068745076e-9
team_signalling,EUW EMERALD-PLATINUM,adjacent,0.1348195587326424,0.1055562157566587,0.16151605987827553,0.014775759162575817,adjacent_processes,-19.14175307249388,-17.995625036815643,7.2151759699e-20,1.0101246358e-18
team_signalling,EUW DIAMOND-EMERALD,adjacent,0.19443376913937693,0.1635157032964791,0.22506304734652657,0.015985219180661554,adjacent_processes,-33.3122860217987,-31.86512799045648,4.8720751465e-34,1.3641810410e-32
team_signalling,EUW BRONZE,local_change,-0.07993540775290615,-0.12002574482300604,-0.043797495849120384,0.02118780536097494,local_change_processes,-3.7918675692930033,-2.2867175909730975,1.6148509030e-4,5.1675228897e-3
team_signalling,EUW SILVER,local_change,-0.008885080860665417,-0.047257243992807084,0.03315716844845056,0.02179020394845491,local_change_processes,-0.1652913417368055,0.0,6.8345300643e-1,1.0000000000e+0
team_signalling,EUW GOLD,local_change,-0.027179920534779245,-0.0734837432722233,0.01403932270637892,0.02322643229419224,local_change_processes,-0.6163382086626801,0.0,2.4191443941e-1,1.0000000000e+0
team_signalling,EUW PLATINUM,local_change,0.04985647554671556,0.004199928908607822,0.09793545467497031,0.024884959679796058,local_change_processes,-1.3455733579554725,0.0,4.5125979529e-2,1.0000000000e+0
team_signalling,EUW EMERALD,local_change,0.059614210406734536,0.006583564163601533,0.11039860651536361,0.026498616256109046,local_change_processes,-1.6114132410560105,-0.18794372981397744,2.4467340109e-2,6.4871848054e-1
team_signalling,KR Diamond-Iron,endpoint,0.5885187503585149,0.5605742703446965,0.6145925957098873,0.013911575469662171,endpoint_processes,-390.34213083370213,-390.34213083370213,4.5485101303e-391,4.5485101303e-391
team_signalling,KR BRONZE-IRON,adjacent,0.14263026929069014,0.11838425094864731,0.16487225892224924,0.01227204789295648,adjacent_processes,-30.498644687659294,-29.1369168516417,3.1721616642e-31,7.2959718277e-30
team_signalling,KR SILVER-BRONZE,adjacent,0.1038676846623666,0.0793156679163176,0.12733978492328,0.011751440217051247,adjacent_processes,-18.014026845284054,-16.900083492977217,9.6821800542e-19,1.2586834070e-17
team_signalling,KR GOLD-SILVER,adjacent,0.0650298410378788,0.042182784788968954,0.08845485623056795,0.01206367327424002,adjacent_processes,-7.153402272476818,-6.852372276812837,7.0242138898e-8,1.4048427780e-7
team_signalling,KR PLATINUM-GOLD,adjacent,0.07824095294617042,0.05245169648568537,0.10443287608900041,0.01266993028219392,adjacent_processes,-9.180278521854586,-8.578218530526623,6.6026986775e-10,2.6410794710e-9
team_signalling,KR EMERALD-PLATINUM,adjacent,0.09079106004223869,0.0639722743095312,0.11839571981786269,0.013475865897664276,adjacent_processes,-10.792236801408707,-10.014085551025063,1.6134785590e-11,9.6808713543e-11
team_signalling,KR DIAMOND-EMERALD,adjacent,0.10795894237917025,0.08123760736050471,0.13522083831848464,0.014313357494599797,adjacent_processes,-13.336358847881199,-12.336358847881199,4.6093655553e-14,4.6093655553e-13
team_signalling,KR BRONZE,local_change,-0.03876258462832355,-0.07773347818163223,0.0019907904898646845,0.020584726563217696,local_change_processes,-1.224096963301268,0.0,5.9690200363e-2,1.0000000000e+0
team_signalling,KR SILVER,local_change,-0.03883784362448778,-0.07756534881870819,0.00260036940199942,0.020605540436001313,local_change_processes,-1.2258230846450673,0.0,5.9453430037e-2,1.0000000000e+0
team_signalling,KR GOLD,local_change,0.01321111190829162,-0.02813620810281496,0.057947797396226707,0.021339971792971375,local_change_processes,-0.27094474907955957,0.0,5.3586482587e-1,1.0000000000e+0
team_signalling,KR PLATINUM,local_change,0.012550107096068297,-0.033019790925516726,0.05920127195716418,0.022642621352440575,local_change_processes,-0.23702552554135917,0.0,5.7939464166e-1,1.0000000000e+0
team_signalling,KR EMERALD,local_change,0.01716788233693156,-0.03035812229438229,0.06642064899788741,0.02405255670162205,local_change_processes,-0.3229661566696588,0.0,4.7537226890e-1,1.0000000000e+0
team_signalling,KR-NA Diamond-Iron,between_region_endpoint,-0.2742980314843746,-0.31255475986211484,-0.2380611821137197,0.019401641595510503,between_region_endpoint_processes,-44.65388954919678,-43.80879150918253,2.2187606285e-45,1.5531324400e-44
team_signalling,KR-EUW Diamond-Iron,between_region_endpoint,-0.2598322413357864,-0.2985411618698846,-0.2220479316214322,0.020135614780347918,between_region_endpoint_processes,-37.36987488889378,-36.59172363851014,4.2670242509e-38,2.5602145506e-37
team_signalling,EUW-NA Diamond-Iron,between_region_endpoint,-0.014465790148588176,-0.052775461384675044,0.02228257376649843,0.019974915484999817,between_region_endpoint_processes,-0.3288787387660686,-0.027848743102087403,4.6894429983e-1,9.3788859965e-1
enemy_missing_pings_pm,NA Diamond-Iron,endpoint,1.2677838788763023,1.222710647980151,1.3141211768033305,0.02400475993601093,endpoint_nine_signals,-607.5104444940711,-606.112504485399,3.0871341782e-608,7.7178354455e-607
enemy_missing_pings_pm,NA BRONZE-IRON,adjacent,0.34792442658183553,0.31305432483165824,0.38151789888081356,0.01737206711161033,adjacent_nine_signals,-88.50137188816089,-86.30271480120646,3.1523041363e-89,4.9806405353e-87
enemy_missing_pings_pm,NA SILVER-BRONZE,adjacent,0.26146922090927327,0.22429142901224727,0.3016428744184373,0.019385055058136657,adjacent_nine_signals,-40.7362162240228,-38.557239276729625,1.8356242059e-41,2.7717925508e-39
enemy_missing_pings_pm,NA GOLD-SILVER,adjacent,0.17035479133156928,0.12455722706332181,0.21302768546840126,0.021100246759112946,adjacent_nine_signals,-15.165836951501928,-13.055247241202679,6.8259491473e-16,8.8054744000e-14
enemy_missing_pings_pm,NA PLATINUM-GOLD,adjacent,0.1558750054458875,0.1113928136293742,0.1990239182954973,0.022743514573206065,adjacent_nine_signals,-11.142588651633378,-9.07813066240646,7.2013073744e-12,8.3535165543e-10
enemy_missing_pings_pm,NA EMERALD-PLATINUM,adjacent,0.16902908838263864,0.11530830562978517,0.2186036073300456,0.024591272107175346,adjacent_nine_signals,-11.203231382515254,-9.135045520769092,6.2628010755e-12,7.3274772584e-10
enemy_missing_pings_pm,NA DIAMOND-EMERALD,adjacent,0.16313134622509806,0.10884779123835156,0.22010177489336133,0.027517438814712306,adjacent_nine_signals,-8.514127723302344,-6.497094384003564,3.0610630617e-9,3.1835055842e-7
enemy_missing_pings_pm,NA BRONZE,local_change,-0.08645520567256226,-0.15045841823706604,-0.024265574443120465,0.03173103925742017,local_change_nine_signals,-2.1912866924822603,-0.10492686180751187,6.4374416791e-3,7.8536788485e-1
enemy_missing_pings_pm,NA SILVER,local_change,-0.09111442957770399,-0.1666128897335708,-0.02036177552050759,0.035267959053711065,local_change_nine_signals,-2.009633517777572,0.0,9.7806221698e-3,1.0000000000e+0
enemy_missing_pings_pm,NA GOLD,local_change,-0.014479785885681773,-0.08962803613223058,0.05942168358967781,0.0378087380542855,local_change_nine_signals,-0.15382463020271936,0.0,7.0173860599e-1,1.0000000000e+0
enemy_missing_pings_pm,NA PLATINUM,local_change,0.013154082936751132,-0.07194330968701323,0.09629114868347896,0.041069713232119165,local_change_nine_signals,-0.12566258218009693,0.0,7.4875100413e-1,1.0000000000e+0
enemy_missing_pings_pm,NA EMERALD,local_change,-0.005897742157540575,-0.09245353158640025,0.09392463528342855,0.0447718213468284,local_change_nine_signals,-0.04808053932709679,0.0,8.9519873675e-1,1.0000000000e+0
enemy_missing_pings_pm,EUW Diamond-Iron,endpoint,1.1051635570281253,1.0575085803865676,1.1505302449522674,0.02363438490539053,endpoint_nine_signals,-476.57700514779884,-475.2547858530649,2.6484687455e-477,5.5617843655e-476
enemy_missing_pings_pm,EUW BRONZE-IRON,adjacent,0.41873409542516526,0.3835180212798321,0.4559627089657473,0.01986474220890602,adjacent_nine_signals,-97.90906412494957,-95.70223824891772,1.2329227749e-98,1.9850056675e-96
enemy_missing_pings_pm,EUW SILVER-BRONZE,adjacent,0.17300159433456486,0.13178337527823786,0.20931428233180763,0.02028907698803797,adjacent_nine_signals,-16.822731136982902,-14.707521725886373,1.5040728193e-17,1.9610030725e-15
enemy_missing_pings_pm,EUW GOLD-SILVER,adjacent,0.10103169369906428,0.06241591187688145,0.14215195606308673,0.020840128426833016,adjacent_nine_signals,-5.903959196895458,-3.984881104519384,1.2475007147e-6,1.0354255932e-4
enemy_missing_pings_pm,EUW PLATINUM-GOLD,adjacent,0.09088969261625923,0.05034367900334459,0.13334198132308378,0.02251129996726706,adjacent_nine_signals,-4.267440736206435,-2.4458272613105883,5.4020582618e-5,3.5823889669e-3
enemy_missing_pings_pm,EUW EMERALD-PLATINUM,adjacent,0.11650641676214457,0.06941293045635148,0.16329888824399025,0.024011708589754887,adjacent_nine_signals,-5.912994962454044,-3.9887156763921623,1.2218138324e-6,1.0263236192e-4
enemy_missing_pings_pm,EUW DIAMOND-EMERALD,adjacent,0.2050000641909271,0.1544317170760185,0.25419158425479854,0.025737414853521736,adjacent_nine_signals,-14.782139629907158,-12.678335908951201,1.6514307618e-15,2.0973170675e-13
enemy_missing_pings_pm,EUW BRONZE,local_change,-0.2457325010906004,-0.31417109614230493,-0.18261867193247502,0.034948116211505585,local_change_nine_signals,-11.689217513716807,-9.5588837452218,2.0454199442e-12,2.7613169246e-10
enemy_missing_pings_pm,EUW SILVER,local_change,-0.07196990063550057,-0.1364004875318276,-0.0013656945420046165,0.035410484226189774,local_change_nine_signals,-1.3756300747533372,0.0,4.2108514942e-2,1.0000000000e+0
enemy_missing_pings_pm,EUW GOLD,local_change,-0.010142001082805052,-0.08057960398987589,0.05875544522568922,0.03741732775249231,local_change_nine_signals,-0.10438307627854354,0.0,7.8635186966e-1,1.0000000000e+0
enemy_missing_pings_pm,EUW PLATINUM,local_change,0.02561672414588534,-0.0497215605155925,0.10182747787545894,0.04040281605823897,local_change_nine_signals,-0.27896538173450336,0.0,5.2605919769e-1,1.0000000000e+0
enemy_missing_pings_pm,EUW EMERALD,local_change,0.08849364742878252,0.0011546302826315922,0.1693791747191355,0.04286435833600871,local_change_nine_signals,-1.4092702968976072,0.0,3.8969936946e-2,1.0000000000e+0
enemy_missing_pings_pm,KR Diamond-Iron,endpoint,0.5591637487271872,0.5056315313417917,0.6063434117443127,0.026310939180530683,endpoint_nine_signals,-99.50171541895004,-98.38777206664321,3.1498116216e-100,4.0947551081e-99
enemy_missing_pings_pm,KR BRONZE-IRON,adjacent,0.2792612470240772,0.23241350481715387,0.3259731396431339,0.023842831498194366,adjacent_nine_signals,-30.959102553675738,-28.78884083828078,1.0987463524e-31,1.6261446016e-29
enemy_missing_pings_pm,KR SILVER-BRONZE,adjacent,0.03859016972659579,-0.008653175793112654,0.08124043631691213,0.023211224076202797,adjacent_nine_signals,-1.0159250670647146,0.0,9.6399533651e-2,1.0000000000e+0
enemy_missing_pings_pm,KR GOLD-SILVER,adjacent,-0.015338901199265287,-0.06045147015391806,0.02956539578033382,0.023100245741526453,adjacent_nine_signals,-0.29526542766874553,0.0,5.0668094554e-1,1.0000000000e+0
enemy_missing_pings_pm,KR PLATINUM-GOLD,adjacent,0.0420139143968683,-0.001585501207338913,0.09009697904004885,0.023754319273676296,adjacent_nine_signals,-1.11381161962028,0.0,7.6946413210e-2,1.0000000000e+0
enemy_missing_pings_pm,KR EMERALD-PLATINUM,adjacent,0.07997979806434952,0.027721637882876893,0.13037604573911277,0.025242047607579855,adjacent_nine_signals,-2.81468449101645,-1.0986811473816507,1.5322001799e-3,7.9674409353e-2
enemy_missing_pings_pm,KR DIAMOND-EMERALD,adjacent,0.13465752071456172,0.08778377120521896,0.18639468838134982,0.026778970638164392,adjacent_nine_signals,-6.305936619759295,-4.371438168515728,4.9438283116e-7,4.2516923480e-5
enemy_missing_pings_pm,KR BRONZE,local_change,-0.24067107729748138,-0.3242266039484765,-0.16283638612247586,0.04051580301134848,local_change_nine_signals,-8.54559277060197,-6.421741129634885,2.8471295536e-9,3.7866823063e-7
enemy_missing_pings_pm,KR SILVER,local_change,-0.05392907092586108,-0.13099348716053208,0.025588600187150725,0.04019891112329929,local_change_nine_signals,-0.7453548807029711,0.0,1.7974015807e-1,1.0000000000e+0
enemy_missing_pings_pm,KR GOLD,local_change,0.05735281559613359,-0.02163833949820532,0.14328566353474098,0.04022572128704992,local_change_nine_signals,-0.8126671752490474,0.0,1.5393338682e-1,1.0000000000e+0
