measure,region,score,frequency,cumulative_count,n_players,cumulative_fraction
overall,EUW,-0.3717944305552159,1,10281,42000,0.24478571428571427
overall,EUW,-0.3717505306941847,1,10282,42000,0.24480952380952381
overall,EUW,-0.3717266157945068,1,10283,42000,0.24483333333333332
overall,EUW,-0.3717044597409784,1,10284,42000,0.24485714285714286
overall,EUW,-0.3716919669709635,1,10285,42000,0.24488095238095239
overall,EUW,-0.3716869780732676,1,10286,42000,0.2449047619047619
overall,EUW,-0.3716797517159496,1,10287,42000,0.24492857142857144
overall,EUW,-0.3716711382060115,1,10288,42000,0.24495238095238095
overall,EUW,-0.3716026285125777,1,10289,42000,0.24497619047619049
overall,EUW,-0.3715775459959571,1,10290,42000,0.245
overall,EUW,-0.3715179414321421,1,10291,42000,0.24502380952380953
overall,EUW,-0.3714961124647873,1,10292,42000,0.24504761904761904
overall,EUW,-0.3714916433131275,1,10293,42000,0.24507142857142858
overall,EUW,-0.3714678610038958,1,10294,42000,0.24509523809523809
overall,EUW,-0.371444664343267,1,10295,42000,0.24511904761904763
overall,EUW,-0.3714115275284868,1,10296,42000,0.24514285714285713
overall,EUW,-0.3713584015979645,1,10297,42000,0.24516666666666667
overall,EUW,-0.3713336522186828,1,10298,42000,0.24519047619047618
overall,EUW,-0.3713204703172832,1,10299,42000,0.24521428571428572
overall,EUW,-0.3712209664272686,1,10300,42000,0.24523809523809523
overall,EUW,-0.3711823533288235,1,10301,42000,0.24526190476190476
overall,EUW,-0.3711813740347213,1,10302,42000,0.24528571428571427
overall,EUW,-0.3710772032316647,1,10303,42000,0.24530952380952381
overall,EUW,-0.3710731889294139,1,10304,42000,0.24533333333333332
overall,EUW,-0.3710310482341222,1,10305,42000,0.24535714285714286
overall,EUW,-0.3709883280404678,1,10306,42000,0.24538095238095239
overall,EUW,-0.3709819151909488,1,10307,42000,0.2454047619047619
overall,EUW,-0.3709711479885668,1,10308,42000,0.24542857142857144
overall,EUW,-0.3709699593363591,1,10309,42000,0.24545238095238095
overall,EUW,-0.3709657062978827,1,10310,42000,0.24547619047619049
overall,EUW,-0.3709617785169931,1,10311,42000,0.2455
overall,EUW,-0.3709513104689504,1,10312,42000,0.24552380952380953
overall,EUW,-0.3709490802171181,1,10313,42000,0.24554761904761904
overall,EUW,-0.3709313378062288,1,10314,42000,0.24557142857142858
overall,EUW,-0.3709273240103962,1,10315,42000,0.24559523809523809
overall,EUW,-0.3709122023407842,1,10316,42000,0.24561904761904763
overall,EUW,-0.370912036223474,1,10317,42000,0.24564285714285714
overall,EUW,-0.3709110499412708,1,10318,42000,0.24566666666666667
overall,EUW,-0.3708980024340313,1,10319,42000,0.24569047619047618
overall,EUW,-0.3708602743275326,1,10320,42000,0.24571428571428572
overall,EUW,-0.3707781837286311,1,10321,42000,0.24573809523809523
overall,EUW,-0.3707208450831811,1,10322,42000,0.24576190476190476
overall,EUW,-0.3706659483172041,1,10323,42000,0.24578571428571427
overall,EUW,-0.3706642554069312,1,10324,42000,0.24580952380952381
overall,EUW,-0.3706574289451488,1,10325,42000,0.24583333333333332
overall,EUW,-0.3706188416184506,1,10326,42000,0.24585714285714286
overall,EUW,-0.3705434296196248,1,10327,42000,0.24588095238095239
overall,EUW,-0.3704993623435262,1,10328,42000,0.2459047619047619
overall,EUW,-0.3704829788383493,1,10329,42000,0.24592857142857144
overall,EUW,-0.3704803507133945,1,10330,42000,0.24595238095238095
overall,EUW,-0.3704698304500428,1,10331,42000,0.24597619047619049
overall,EUW,-0.3704554408825442,1,10332,42000,0.246
overall,EUW,-0.3704471527555334,1,10333,42000,0.24602380952380953
overall,EUW,-0.3704191792141325,1,10334,42000,0.24604761904761904
overall,EUW,-0.3703786799162428,1,10335,42000,0.24607142857142858
overall,EUW,-0.3703196823782114,1,10336,42000,0.24609523809523809
overall,EUW,-0.370223324369521,1,10337,42000,0.24611904761904763
overall,EUW,-0.370184667060648,1,10338,42000,0.24614285714285714
overall,EUW,-0.3701395855340254,1,10339,42000,0.24616666666666667
overall,EUW,-0.3701291281513674,1,10340,42000,0.24619047619047618
overall,EUW,-0.3700969870786028,1,10341,42000,0.24621428571428572
overall,EUW,-0.370060716747777,1,10342,42000,0.24623809523809523
overall,EUW,-0.3700442115526175,1,10343,42000,0.24626190476190477
overall,EUW,-0.3700417663456695,1,10344,42000,0.24628571428571427
overall,EUW,-0.3700362143863123,1,10345,42000,0.24630952380952381
overall,EUW,-0.3700268907321012,1,10346,42000,0.24633333333333332
overall,EUW,-0.3700248285887836,1,10347,42000,0.24635714285714286
overall,EUW,-0.3699919887122359,1,10348,42000,0.24638095238095237
overall,EUW,-0.3699893999930729,1,10349,42000,0.2464047619047619
overall,EUW,-0.369957634735915,1,10350,42000,0.24642857142857144
overall,EUW,-0.3699316237228013,1,10351,42000,0.24645238095238095
overall,EUW,-0.3699309569881678,1,10352,42000,0.24647619047619049
overall,EUW,-0.3699103620405742,1,10353,42000,0.2465
overall,EUW,-0.3698923731747315,1,10354,42000,0.24652380952380953
overall,EUW,-0.3698742042442908,1,10355,42000,0.24654761904761904
overall,EUW,-0.3697702227020531,1,10356,42000,0.24657142857142858
overall,EUW,-0.3697595330052565,1,10357,42000,0.24659523809523809
overall,EUW,-0.3697477917065803,1,10358,42000,0.24661904761904763
overall,EUW,-0.3697039331914519,1,10359,42000,0.24664285714285714
overall,EUW,-0.3696668188552613,1,10360,42000,0.24666666666666667
overall,EUW,-0.3696274780971527,1,10361,42000,0.24669047619047618
overall,EUW,-0.3695741476105025,1,10362,42000,0.24671428571428572
overall,EUW,-0.3695455138481944,1,10363,42000,0.24673809523809523
overall,EUW,-0.3694833624550184,1,10364,42000,0.24676190476190477
overall,EUW,-0.3694282285174151,1,10365,42000,0.24678571428571427
overall,EUW,-0.3694123057442497,1,10366,42000,0.24680952380952381
overall,EUW,-0.3694069913247833,1,10367,42000,0.24683333333333332
overall,EUW,-0.3692980233989598,1,10368,42000,0.24685714285714286
overall,EUW,-0.3692846512628464,1,10369,42000,0.24688095238095237
overall,EUW,-0.3692635639037644,1,10370,42000,0.2469047619047619
overall,EUW,-0.3692575600317013,1,10371,42000,0.24692857142857144
overall,EUW,-0.3692282793067113,1,10372,42000,0.24695238095238095
overall,EUW,-0.3692036677239516,1,10373,42000,0.24697619047619049
overall,EUW,-0.3691773388391599,1,10374,42000,0.247
overall,EUW,-0.3691601432580429,1,10375,42000,0.24702380952380953
overall,EUW,-0.3689551584700571,1,10376,42000,0.24704761904761904
overall,EUW,-0.3689232265789528,1,10377,42000,0.24707142857142858
overall,EUW,-0.368919694670316,1,10378,42000,0.24709523809523809
overall,EUW,-0.3688303356636501,1,10379,42000,0.24711904761904763
overall,EUW,-0.3688209660167764,1,10380,42000,0.24714285714285714
overall,EUW,-0.368812026281338,1,10381,42000,0.24716666666666667
overall,EUW,-0.3688052193732086,1,10382,42000,0.24719047619047618
overall,EUW,-0.3687551318894936,1,10383,42000,0.24721428571428572
overall,EUW,-0.3687503544903755,1,10384,42000,0.24723809523809523
overall,EUW,-0.3686445529708407,1,10385,42000,0.24726190476190477
overall,EUW,-0.3686049806391306,1,10386,42000,0.24728571428571428
overall,EUW,-0.3685801321577692,1,10387,42000,0.24730952380952381
overall,EUW,-0.3685445718657126,1,10388,42000,0.24733333333333332
overall,EUW,-0.3685182979712466,1,10389,42000,0.24735714285714286
overall,EUW,-0.3685030248564275,1,10390,42000,0.24738095238095237
overall,EUW,-0.3684856405326513,1,10391,42000,0.24740476190476191
overall,EUW,-0.3684647020332189,1,10392,42000,0.24742857142857144
overall,EUW,-0.3684625483320171,1,10393,42000,0.24745238095238095
overall,EUW,-0.36844009860174,1,10394,42000,0.24747619047619049
overall,EUW,-0.3683988441863568,1,10395,42000,0.2475
overall,EUW,-0.3683986696354397,1,10396,42000,0.24752380952380953
overall,EUW,-0.3683953588597957,1,10397,42000,0.24754761904761904
overall,EUW,-0.3683843932737757,1,10398,42000,0.24757142857142858
overall,EUW,-0.3683746323804574,1,10399,42000,0.24759523809523809
overall,EUW,-0.3683739008198121,1,10400,42000,0.24761904761904763
overall,EUW,-0.3683623569525184,1,10401,42000,0.24764285714285714
overall,EUW,-0.3683536173726603,1,10402,42000,0.24766666666666667
overall,EUW,-0.3683314700404213,1,10403,42000,0.24769047619047618
overall,EUW,-0.3682635515257219,1,10404,42000,0.24771428571428572
overall,EUW,-0.3682298050892474,1,10405,42000,0.24773809523809523
overall,EUW,-0.3682153924636522,1,10406,42000,0.24776190476190477
overall,EUW,-0.3681860202643838,1,10407,42000,0.24778571428571428
overall,EUW,-0.3681684576382843,1,10408,42000,0.24780952380952381
overall,EUW,-0.3681587974429813,1,10409,42000,0.24783333333333332
overall,EUW,-0.3681529297973587,1,10410,42000,0.24785714285714286
overall,EUW,-0.3680441643477872,1,10411,42000,0.24788095238095237
overall,EUW,-0.3680006964330862,1,10412,42000,0.24790476190476191
overall,EUW,-0.3679785467444416,1,10413,42000,0.24792857142857141
overall,EUW,-0.367976342704051,1,10414,42000,0.24795238095238095
overall,EUW,-0.3679430629865593,1,10415,42000,0.24797619047619049
overall,EUW,-0.3678475744845655,1,10416,42000,0.248
overall,EUW,-0.3678275730167851,1,10417,42000,0.24802380952380954
overall,EUW,-0.3678233331083103,1,10418,42000,0.24804761904761904
overall,EUW,-0.3678077317321742,1,10419,42000,0.24807142857142858
overall,EUW,-0.3677034003491294,1,10420,42000,0.24809523809523809
overall,EUW,-0.3676274651444033,1,10421,42000,0.24811904761904763
overall,EUW,-0.3676184927374529,1,10422,42000,0.24814285714285714
overall,EUW,-0.3676143993935634,1,10423,42000,0.24816666666666667
overall,EUW,-0.3675881853736602,1,10424,42000,0.24819047619047618
overall,EUW,-0.3675755911186259,1,10425,42000,0.24821428571428572
overall,EUW,-0.3675710322188853,1,10426,42000,0.24823809523809523
overall,EUW,-0.3675597683601613,1,10427,42000,0.24826190476190477
overall,EUW,-0.3675425458414789,1,10428,42000,0.24828571428571428
overall,EUW,-0.3675352149532988,1,10429,42000,0.24830952380952381
overall,EUW,-0.3674336383229202,1,10430,42000,0.24833333333333332
overall,EUW,-0.367366112553852,1,10431,42000,0.24835714285714286
overall,EUW,-0.3673584070471239,1,10432,42000,0.24838095238095237
overall,EUW,-0.3673181290316897,1,10433,42000,0.24840476190476191
overall,EUW,-0.3672584619085553,1,10434,42000,0.24842857142857142
overall,EUW,-0.3672530308121231,1,10435,42000,0.24845238095238095
overall,EUW,-0.3672426462402562,1,10436,42000,0.24847619047619049
overall,EUW,-0.3671810346148628,1,10437,42000,0.2485
overall,EUW,-0.367167895940619,1,10438,42000,0.24852380952380954
overall,EUW,-0.3671470544694907,1,10439,42000,0.24854761904761905
overall,EUW,-0.3671304851741357,1,10440,42000,0.24857142857142858
overall,EUW,-0.3671025768557724,1,10441,42000,0.24859523809523809
overall,EUW,-0.3670745489410508,1,10442,42000,0.24861904761904763
overall,EUW,-0.367028664564459,1,10443,42000,0.24864285714285714
overall,EUW,-0.3669932723787861,1,10444,42000,0.24866666666666667
overall,EUW,-0.36697858429116,1,10445,42000,0.24869047619047618
overall,EUW,-0.3669633271170752,1,10446,42000,0.24871428571428572
overall,EUW,-0.3669416912379247,1,10447,42000,0.24873809523809523
overall,EUW,-0.3669329220121065,1,10448,42000,0.24876190476190477
overall,EUW,-0.3669201050033018,1,10449,42000,0.24878571428571428
overall,EUW,-0.3668076138263919,1,10450,42000,0.24880952380952381
overall,EUW,-0.3667670241644249,1,10451,42000,0.24883333333333332
overall,EUW,-0.3667541722506688,1,10452,42000,0.24885714285714286
overall,EUW,-0.3667198175900686,1,10453,42000,0.24888095238095237
overall,EUW,-0.3666994569155816,1,10454,42000,0.24890476190476191
overall,EUW,-0.3665940443099343,1,10455,42000,0.24892857142857142
overall,EUW,-0.3664881613291011,1,10456,42000,0.24895238095238095
overall,EUW,-0.3664432139508116,1,10457,42000,0.24897619047619049
overall,EUW,-0.3663843273413155,1,10458,42000,0.249
overall,EUW,-0.3663391569592591,1,10459,42000,0.24902380952380954
overall,EUW,-0.3663238907501099,1,10460,42000,0.24904761904761905
overall,EUW,-0.3662577503892769,1,10461,42000,0.24907142857142858
overall,EUW,-0.3662527007514061,1,10462,42000,0.24909523809523809
overall,EUW,-0.3661937906058574,1,10463,42000,0.24911904761904763
overall,EUW,-0.3661743270343612,1,10464,42000,0.24914285714285714
overall,EUW,-0.3661291614053655,1,10465,42000,0.24916666666666668
overall,EUW,-0.366120865273064,1,10466,42000,0.24919047619047618
overall,EUW,-0.3660386606114706,1,10467,42000,0.24921428571428572
overall,EUW,-0.3660196435394616,1,10468,42000,0.24923809523809523
overall,EUW,-0.3659138459315052,1,10469,42000,0.24926190476190477
overall,EUW,-0.3658798445665391,1,10470,42000,0.24928571428571428
overall,EUW,-0.3658422622203591,1,10471,42000,0.24930952380952381
overall,EUW,-0.3658249402220417,1,10472,42000,0.24933333333333332
overall,EUW,-0.3658186069599026,1,10473,42000,0.24935714285714286
overall,EUW,-0.3658164115555677,1,10474,42000,0.24938095238095237
overall,EUW,-0.3657843272478865,1,10475,42000,0.24940476190476191
overall,EUW,-0.3657628356056174,1,10476,42000,0.24942857142857142
overall,EUW,-0.365740995464864,1,10477,42000,0.24945238095238095
overall,EUW,-0.3657258334004984,1,10478,42000,0.24947619047619046
overall,EUW,-0.3657204397499423,1,10479,42000,0.2495
overall,EUW,-0.3656806550994573,1,10480,42000,0.24952380952380954
overall,EUW,-0.3656666652817288,1,10481,42000,0.24954761904761905
overall,EUW,-0.3656284760237478,1,10482,42000,0.24957142857142858
overall,EUW,-0.3656256700386745,1,10483,42000,0.24959523809523809
overall,EUW,-0.3655578061269392,1,10484,42000,0.24961904761904763
overall,EUW,-0.3655465603896693,1,10485,42000,0.24964285714285714
overall,EUW,-0.3655292358418199,1,10486,42000,0.24966666666666668
overall,EUW,-0.3655179007862624,1,10487,42000,0.24969047619047618
overall,EUW,-0.365513869137658,1,10488,42000,0.24971428571428572
overall,EUW,-0.3654496949155162,1,10489,42000,0.24973809523809523
overall,EUW,-0.3654354107889571,1,10490,42000,0.24976190476190477
overall,EUW,-0.3654149394991557,1,10491,42000,0.24978571428571428
overall,EUW,-0.365411511244756,1,10492,42000,0.24980952380952381
overall,EUW,-0.3653980380899117,1,10493,42000,0.24983333333333332
overall,EUW,-0.3653678596498684,1,10494,42000,0.24985714285714286
overall,EUW,-0.3653253531759421,1,10495,42000,0.24988095238095237
overall,EUW,-0.3653234544138972,1,10496,42000,0.24990476190476191
overall,EUW,-0.3653120880821654,1,10497,42000,0.24992857142857142
overall,EUW,-0.3653011258479791,1,10498,42000,0.24995238095238095
overall,EUW,-0.3652889320261883,1,10499,42000,0.24997619047619046
overall,EUW,-0.3652653757909005,1,10500,42000,0.25
overall,EUW,-0.3652413859628065,1,10501,42000,0.25002380952380954
overall,EUW,-0.3652120262402331,1,10502,42000,0.25004761904761907
overall,EUW,-0.3651934060250847,1,10503,42000,0.25007142857142856
overall,EUW,-0.3651929674478437,1,10504,42000,0.25009523809523809
overall,EUW,-0.365142707905178,1,10505,42000,0.25011904761904763
overall,EUW,-0.3651059040913006,1,10506,42000,0.25014285714285717
overall,EUW,-0.3650787959404648,1,10507,42000,0.25016666666666665
overall,EUW,-0.3650274298371312,1,10508,42000,0.25019047619047619
overall,EUW,-0.3649742552994351,1,10509,42000,0.25021428571428572
overall,EUW,-0.3649679884127411,1,10510,42000,0.25023809523809526
overall,EUW,-0.3649612680479102,1,10511,42000,0.25026190476190474
overall,EUW,-0.3649583463358771,1,10512,42000,0.25028571428571428
overall,EUW,-0.364951174402458,1,10513,42000,0.25030952380952382
overall,EUW,-0.3649161033319232,1,10514,42000,0.25033333333333335
overall,EUW,-0.3649135567406678,1,10515,42000,0.25035714285714283
overall,EUW,-0.3648718613382093,1,10516,42000,0.25038095238095237
overall,EUW,-0.3648246126066118,1,10517,42000,0.25040476190476191
overall,EUW,-0.364823382790618,1,10518,42000,0.25042857142857144
overall,EUW,-0.3647509255344244,1,10519,42000,0.25045238095238093
overall,EUW,-0.3647368213175764,1,10520,42000,0.25047619047619046
overall,EUW,-0.3647282589165375,1,10521,42000,0.2505
overall,EUW,-0.3646487995660258,1,10522,42000,0.25052380952380954
overall,EUW,-0.3646327780970831,1,10523,42000,0.25054761904761907
overall,EUW,-0.3646254829627838,1,10524,42000,0.25057142857142856
overall,EUW,-0.3645957864467574,1,10525,42000,0.25059523809523809
overall,EUW,-0.364537354045587,1,10526,42000,0.25061904761904763
overall,EUW,-0.364502624703741,1,10527,42000,0.25064285714285717
overall,EUW,-0.3644659971982917,1,10528,42000,0.25066666666666665
overall,EUW,-0.3644641799793167,1,10529,42000,0.25069047619047619
overall,EUW,-0.3644516824433975,1,10530,42000,0.25071428571428572
overall,EUW,-0.3644337449179268,1,10531,42000,0.25073809523809526
overall,EUW,-0.3644128233389753,1,10532,42000,0.25076190476190474
overall,EUW,-0.3643894784690711,1,10533,42000,0.25078571428571428
overall,EUW,-0.3643662801273777,1,10534,42000,0.25080952380952382
overall,EUW,-0.3643529710045022,1,10535,42000,0.25083333333333335
overall,EUW,-0.3643268835649771,1,10536,42000,0.25085714285714283
overall,EUW,-0.3643130568772934,1,10537,42000,0.25088095238095237
overall,EUW,-0.3643028055990091,1,10538,42000,0.25090476190476191
overall,EUW,-0.3642488022126524,1,10539,42000,0.25092857142857145
overall,EUW,-0.364245695863407,1,10540,42000,0.25095238095238093
overall,EUW,-0.3642266023618045,1,10541,42000,0.25097619047619046
overall,EUW,-0.3641652303734382,1,10542,42000,0.251
overall,EUW,-0.3641534216567906,1,10543,42000,0.25102380952380954
overall,EUW,-0.364083302484035,1,10544,42000,0.25104761904761907
overall,EUW,-0.3640695806394894,1,10545,42000,0.25107142857142856
overall,EUW,-0.3640053179383726,1,10546,42000,0.25109523809523809
overall,EUW,-0.3639924165516943,1,10547,42000,0.25111904761904763
overall,EUW,-0.3639284574264591,1,10548,42000,0.25114285714285717
overall,EUW,-0.3639012962407372,1,10549,42000,0.25116666666666665
overall,EUW,-0.3638998522081086,1,10550,42000,0.25119047619047619
overall,EUW,-0.3638616381461463,1,10551,42000,0.25121428571428572
overall,EUW,-0.3638208123686616,1,10552,42000,0.25123809523809526
overall,EUW,-0.3638130588527098,1,10553,42000,0.25126190476190474
overall,EUW,-0.3638119060203005,1,10554,42000,0.25128571428571428
overall,EUW,-0.3638073961988686,1,10555,42000,0.25130952380952382
overall,EUW,-0.3638015884191176,1,10556,42000,0.25133333333333335
overall,EUW,-0.3637701617202885,1,10557,42000,0.25135714285714283
overall,EUW,-0.3637422769715751,1,10558,42000,0.25138095238095237
overall,EUW,-0.3637042831132157,1,10559,42000,0.25140476190476191
overall,EUW,-0.36367676116548,1,10560,42000,0.25142857142857145
overall,EUW,-0.3636458591876963,1,10561,42000,0.25145238095238093
overall,EUW,-0.3635865548689189,1,10562,42000,0.25147619047619046
overall,EUW,-0.3635581476062536,1,10563,42000,0.2515
overall,EUW,-0.3635428222985427,1,10564,42000,0.25152380952380954
overall,EUW,-0.3635271108158417,1,10565,42000,0.25154761904761902
overall,EUW,-0.3635065211886902,1,10566,42000,0.25157142857142856
overall,EUW,-0.3634790019136774,1,10567,42000,0.25159523809523809
overall,EUW,-0.3634700685966968,1,10568,42000,0.25161904761904763
overall,EUW,-0.3634540818380229,1,10569,42000,0.25164285714285717
overall,EUW,-0.36343518271273,1,10570,42000,0.25166666666666665
overall,EUW,-0.3634286039494414,1,10571,42000,0.25169047619047619
overall,EUW,-0.363419190678255,1,10572,42000,0.25171428571428572
overall,EUW,-0.3634181068976769,1,10573,42000,0.25173809523809526
overall,EUW,-0.3633416297477482,1,10574,42000,0.25176190476190474
overall,EUW,-0.3633003565538657,1,10575,42000,0.25178571428571428
overall,EUW,-0.3632773378854568,1,10576,42000,0.25180952380952382
overall,EUW,-0.3632478661486732,1,10577,42000,0.25183333333333335
overall,EUW,-0.3632114816184249,1,10578,42000,0.25185714285714284
overall,EUW,-0.3631994435771925,1,10579,42000,0.25188095238095237
overall,EUW,-0.3631022707795353,1,10580,42000,0.25190476190476191
overall,EUW,-0.3630831745761543,1,10581,42000,0.25192857142857145
overall,EUW,-0.3630200148130457,1,10582,42000,0.25195238095238093
overall,EUW,-0.3630178776566896,1,10583,42000,0.25197619047619046
overall,EUW,-0.3630085578698018,1,10584,42000,0.252
overall,EUW,-0.3629971122711199,1,10585,42000,0.25202380952380954
overall,EUW,-0.3629931780267535,1,10586,42000,0.25204761904761902
overall,EUW,-0.3629232918607927,1,10587,42000,0.25207142857142856
overall,EUW,-0.3629148465734694,1,10588,42000,0.25209523809523809
overall,EUW,-0.3628930938243701,1,10589,42000,0.25211904761904763
overall,EUW,-0.3628787010959482,1,10590,42000,0.25214285714285717
overall,EUW,-0.3628570690084779,1,10591,42000,0.25216666666666665
overall,EUW,-0.3628513966120287,1,10592,42000,0.25219047619047619
overall,EUW,-0.362804244954351,1,10593,42000,0.25221428571428572
overall,EUW,-0.3627929222569332,1,10594,42000,0.25223809523809526
overall,EUW,-0.3627902401248113,1,10595,42000,0.25226190476190474
overall,EUW,-0.362783324125409,1,10596,42000,0.25228571428571428
overall,EUW,-0.3627442489995958,1,10597,42000,0.25230952380952382
overall,EUW,-0.3626966365314689,1,10598,42000,0.25233333333333335
overall,EUW,-0.3626573180039631,1,10599,42000,0.25235714285714284
overall,EUW,-0.362627430282768,1,10600,42000,0.25238095238095237
overall,EUW,-0.3626183820230795,1,10601,42000,0.25240476190476191
overall,EUW,-0.3626134819256739,1,10602,42000,0.25242857142857145
overall,EUW,-0.3626101938343859,1,10603,42000,0.25245238095238093
overall,EUW,-0.362608303425445,1,10604,42000,0.25247619047619047
overall,EUW,-0.3625983816406383,1,10605,42000,0.2525
overall,EUW,-0.3625593151646645,1,10606,42000,0.25252380952380954
overall,EUW,-0.3625342042201686,1,10607,42000,0.25254761904761902
overall,EUW,-0.3625313160561657,1,10608,42000,0.25257142857142856
overall,EUW,-0.3625300687965201,1,10609,42000,0.25259523809523809
overall,EUW,-0.3625207753060679,1,10610,42000,0.25261904761904763
overall,EUW,-0.3624864302297443,1,10611,42000,0.25264285714285717
overall,EUW,-0.3624829178200812,1,10612,42000,0.25266666666666665
overall,EUW,-0.3624676893967755,1,10613,42000,0.25269047619047619
overall,EUW,-0.3623955516507037,1,10614,42000,0.25271428571428572
overall,EUW,-0.3623920078141798,1,10615,42000,0.25273809523809526
overall,EUW,-0.3623756300489006,1,10616,42000,0.25276190476190474
overall,EUW,-0.3623178386137995,1,10617,42000,0.25278571428571428
overall,EUW,-0.3623164043828464,1,10618,42000,0.25280952380952382
overall,EUW,-0.3623064547911968,1,10619,42000,0.25283333333333335
overall,EUW,-0.3622593576454929,1,10620,42000,0.25285714285714284
overall,EUW,-0.3620887151502969,1,10621,42000,0.25288095238095237
overall,EUW,-0.3620851069914227,1,10622,42000,0.25290476190476191
overall,EUW,-0.3620704832605731,1,10623,42000,0.25292857142857145
overall,EUW,-0.3620079320200959,1,10624,42000,0.25295238095238093
overall,EUW,-0.3619876464904495,1,10625,42000,0.25297619047619047
overall,EUW,-0.3619597816144047,1,10626,42000,0.253
overall,EUW,-0.3619200137260477,1,10627,42000,0.25302380952380954
overall,EUW,-0.3618452083095546,1,10628,42000,0.25304761904761902
overall,EUW,-0.3617673754286949,1,10629,42000,0.25307142857142856
overall,EUW,-0.3617506631764087,1,10630,42000,0.2530952380952381
overall,EUW,-0.3616639472639054,1,10631,42000,0.25311904761904763
overall,EUW,-0.361650854218169,1,10632,42000,0.25314285714285717
overall,EUW,-0.3616402212439915,1,10633,42000,0.25316666666666665
overall,EUW,-0.3616128593464905,1,10634,42000,0.25319047619047619
overall,EUW,-0.3616073034189801,1,10635,42000,0.25321428571428573
overall,EUW,-0.3615950298370322,1,10636,42000,0.25323809523809526
overall,EUW,-0.3615919733834887,1,10637,42000,0.25326190476190474
overall,EUW,-0.3615767746230677,1,10638,42000,0.25328571428571428
overall,EUW,-0.3615660843932545,1,10639,42000,0.25330952380952382
overall,EUW,-0.3615219184766933,1,10640,42000,0.25333333333333335
overall,EUW,-0.3615060881231871,1,10641,42000,0.25335714285714284
overall,EUW,-0.3614934975579534,1,10642,42000,0.25338095238095237
overall,EUW,-0.3614890709814023,1,10643,42000,0.25340476190476191
overall,EUW,-0.3614757235448868,1,10644,42000,0.25342857142857145
overall,EUW,-0.3614531651522326,1,10645,42000,0.25345238095238093
overall,EUW,-0.3614459733402705,1,10646,42000,0.25347619047619047
overall,EUW,-0.3614109884557419,1,10647,42000,0.2535
overall,EUW,-0.3613916234186858,1,10648,42000,0.25352380952380954
overall,EUW,-0.361297946296332,1,10649,42000,0.25354761904761902
overall,EUW,-0.3612934006749685,1,10650,42000,0.25357142857142856
overall,EUW,-0.3612536662713616,1,10651,42000,0.2535952380952381
overall,EUW,-0.3612270741923482,1,10652,42000,0.25361904761904763
overall,EUW,-0.3612236071626686,1,10653,42000,0.25364285714285717
overall,EUW,-0.3612211203600514,1,10654,42000,0.25366666666666665
overall,EUW,-0.3612049845770299,1,10655,42000,0.25369047619047619
overall,EUW,-0.3611858714634269,1,10656,42000,0.25371428571428573
overall,EUW,-0.3611316968795672,1,10657,42000,0.25373809523809526
overall,EUW,-0.3611293457115427,1,10658,42000,0.25376190476190474
overall,EUW,-0.3611271613051168,1,10659,42000,0.25378571428571428
overall,EUW,-0.3611149712860816,1,10660,42000,0.25380952380952382
overall,EUW,-0.361110488235714,1,10661,42000,0.25383333333333336
overall,EUW,-0.3610946184613365,1,10662,42000,0.25385714285714284
overall,EUW,-0.3610668202851648,1,10663,42000,0.25388095238095237
overall,EUW,-0.361060929167998,1,10664,42000,0.25390476190476191
overall,EUW,-0.3610509594021387,1,10665,42000,0.25392857142857145
overall,EUW,-0.361041764478587,1,10666,42000,0.25395238095238093
overall,EUW,-0.3610288917772173,1,10667,42000,0.25397619047619047
overall,EUW,-0.3609956374869632,1,10668,42000,0.254
overall,EUW,-0.3609593931243799,1,10669,42000,0.25402380952380954
overall,EUW,-0.3609552546646849,1,10670,42000,0.25404761904761902
overall,EUW,-0.3609293632963943,1,10671,42000,0.25407142857142856
overall,EUW,-0.3609209149604903,1,10672,42000,0.2540952380952381
overall,EUW,-0.3609153296546092,1,10673,42000,0.25411904761904763
overall,EUW,-0.3608957647455941,1,10674,42000,0.25414285714285717
overall,EUW,-0.3608859535919161,1,10675,42000,0.25416666666666665
overall,EUW,-0.3608770260483319,1,10676,42000,0.25419047619047619
overall,EUW,-0.3608717026406184,1,10677,42000,0.25421428571428573
overall,EUW,-0.360858928023318,1,10678,42000,0.25423809523809526
overall,EUW,-0.3608488569278172,1,10679,42000,0.25426190476190474
overall,EUW,-0.3608422122903305,1,10680,42000,0.25428571428571428
overall,EUW,-0.360779392267355,1,10681,42000,0.25430952380952382
overall,EUW,-0.3607740108671609,1,10682,42000,0.25433333333333336
overall,EUW,-0.3607204231469162,1,10683,42000,0.25435714285714284
overall,EUW,-0.3607004055739803,1,10684,42000,0.25438095238095237
overall,EUW,-0.3606670667050986,1,10685,42000,0.25440476190476191
overall,EUW,-0.3606591762636603,1,10686,42000,0.25442857142857145
overall,EUW,-0.360583780764049,1,10687,42000,0.25445238095238093
overall,EUW,-0.3605752512154838,1,10688,42000,0.25447619047619047
overall,EUW,-0.3605431346727675,1,10689,42000,0.2545
overall,EUW,-0.3605356871205649,1,10690,42000,0.25452380952380954
overall,EUW,-0.360526701031961,1,10691,42000,0.25454761904761902
overall,EUW,-0.3603812861686881,1,10692,42000,0.25457142857142856
overall,EUW,-0.3603052759266937,1,10693,42000,0.2545952380952381
overall,EUW,-0.3602603370452377,1,10694,42000,0.25461904761904763
