measure,region,score,frequency,cumulative_count,n_players,cumulative_fraction
signalling,NA,0.709351098419532,1,37168,42000,0.88495238095238093
signalling,NA,0.7093660263108369,1,37169,42000,0.88497619047619047
signalling,NA,0.7095185694515657,1,37170,42000,0.88500000000000001
signalling,NA,0.7096087905351434,1,37171,42000,0.88502380952380955
signalling,NA,0.7098498562824108,1,37172,42000,0.88504761904761908
signalling,NA,0.7098581968582721,1,37173,42000,0.88507142857142862
signalling,NA,0.7099561259821031,1,37174,42000,0.88509523809523805
signalling,NA,0.7099746668967633,1,37175,42000,0.88511904761904758
signalling,NA,0.7100298888355524,1,37176,42000,0.88514285714285712
signalling,NA,0.7101851755926677,1,37177,42000,0.88516666666666666
signalling,NA,0.710319424437891,1,37178,42000,0.88519047619047619
signalling,NA,0.7106480835688073,1,37179,42000,0.88521428571428573
signalling,NA,0.7106596979969968,1,37180,42000,0.88523809523809527
signalling,NA,0.7108601268880212,1,37181,42000,0.88526190476190481
signalling,NA,0.7109747093421838,1,37182,42000,0.88528571428571423
signalling,NA,0.711032601863197,1,37183,42000,0.88530952380952377
signalling,NA,0.7111263104756694,1,37184,42000,0.88533333333333331
signalling,NA,0.7112105217430207,1,37185,42000,0.88535714285714284
signalling,NA,0.7113661421133394,1,37186,42000,0.88538095238095238
signalling,NA,0.7117655014292475,1,37187,42000,0.88540476190476192
signalling,NA,0.7118653384925034,1,37188,42000,0.88542857142857145
signalling,NA,0.7119390066984005,1,37189,42000,0.88545238095238099
signalling,NA,0.7119637373292802,1,37190,42000,0.88547619047619053
signalling,NA,0.7119854194693704,1,37191,42000,0.88549999999999995
signalling,NA,0.7120113590463395,1,37192,42000,0.88552380952380949
signalling,NA,0.7121148776454037,1,37193,42000,0.88554761904761903
signalling,NA,0.7122684693098177,1,37194,42000,0.88557142857142856
signalling,NA,0.7122723508433978,1,37195,42000,0.8855952380952381
signalling,NA,0.7122928795904709,1,37196,42000,0.88561904761904764
signalling,NA,0.7123282830382933,1,37197,42000,0.88564285714285718
signalling,NA,0.7123377331916939,1,37198,42000,0.88566666666666671
signalling,NA,0.7123570545330432,1,37199,42000,0.88569047619047614
signalling,NA,0.7124123837999644,1,37200,42000,0.88571428571428568
signalling,NA,0.7124460327525151,1,37201,42000,0.88573809523809521
signalling,NA,0.7127526620069655,1,37202,42000,0.88576190476190475
signalling,NA,0.7128558314273725,1,37203,42000,0.88578571428571429
signalling,NA,0.7128682769086365,1,37204,42000,0.88580952380952382
signalling,NA,0.7128726928625847,1,37205,42000,0.88583333333333336
signalling,NA,0.7129897664509508,1,37206,42000,0.8858571428571429
signalling,NA,0.7130743067499468,1,37207,42000,0.88588095238095244
signalling,NA,0.7131673299679034,1,37208,42000,0.88590476190476186
signalling,NA,0.7131940879971168,1,37209,42000,0.8859285714285714
signalling,NA,0.7133169735131943,1,37210,42000,0.88595238095238094
signalling,NA,0.7133563306169236,1,37211,42000,0.88597619047619047
signalling,NA,0.7135707608745558,1,37212,42000,0.88600000000000001
signalling,NA,0.7142045613132966,1,37213,42000,0.88602380952380955
signalling,NA,0.7144332047313323,1,37214,42000,0.88604761904761908
signalling,NA,0.7144773228636424,1,37215,42000,0.88607142857142862
signalling,NA,0.714536705494114,1,37216,42000,0.88609523809523805
signalling,NA,0.7145582748132545,1,37217,42000,0.88611904761904758
signalling,NA,0.7146091316536596,1,37218,42000,0.88614285714285712
signalling,NA,0.7147769994145982,1,37219,42000,0.88616666666666666
signalling,NA,0.7149405146132594,1,37220,42000,0.8861904761904762
signalling,NA,0.7150711258138651,1,37221,42000,0.88621428571428573
signalling,NA,0.7150814270167355,1,37222,42000,0.88623809523809527
signalling,NA,0.7152127906111675,1,37223,42000,0.88626190476190481
signalling,NA,0.7152656782167126,1,37224,42000,0.88628571428571423
signalling,NA,0.7158873650289493,1,37225,42000,0.88630952380952377
signalling,NA,0.7161459600217449,1,37226,42000,0.88633333333333331
signalling,NA,0.7163269297166481,1,37227,42000,0.88635714285714284
signalling,NA,0.7163270383109097,1,37228,42000,0.88638095238095238
signalling,NA,0.7165171761288169,1,37229,42000,0.88640476190476192
signalling,NA,0.7165432222251249,1,37230,42000,0.88642857142857145
signalling,NA,0.7166059102493916,1,37231,42000,0.88645238095238099
signalling,NA,0.7166514948505994,1,37232,42000,0.88647619047619053
signalling,NA,0.7166913454504596,1,37233,42000,0.88649999999999995
signalling,NA,0.7167874542478253,1,37234,42000,0.88652380952380949
signalling,NA,0.7169899678067738,1,37235,42000,0.88654761904761903
signalling,NA,0.717057630976876,1,37236,42000,0.88657142857142857
signalling,NA,0.7171387470776579,1,37237,42000,0.8865952380952381
signalling,NA,0.7172059602383447,1,37238,42000,0.88661904761904764
signalling,NA,0.7174277037494293,1,37239,42000,0.88664285714285718
signalling,NA,0.7174661175043493,1,37240,42000,0.88666666666666671
signalling,NA,0.7174999006271001,1,37241,42000,0.88669047619047614
signalling,NA,0.7178868445700767,1,37242,42000,0.88671428571428568
signalling,NA,0.7178943448586252,1,37243,42000,0.88673809523809521
signalling,NA,0.7181114002855871,1,37244,42000,0.88676190476190475
signalling,NA,0.718136755136055,1,37245,42000,0.88678571428571429
signalling,NA,0.7185360238186368,1,37246,42000,0.88680952380952383
signalling,NA,0.7186179720847207,1,37247,42000,0.88683333333333336
signalling,NA,0.7190470986346023,1,37248,42000,0.8868571428571429
signalling,NA,0.7190712019571412,1,37249,42000,0.88688095238095244
signalling,NA,0.7192913167415806,1,37250,42000,0.88690476190476186
signalling,NA,0.7193921778788447,1,37251,42000,0.8869285714285714
signalling,NA,0.7194222518323693,1,37252,42000,0.88695238095238094
signalling,NA,0.719451568057803,1,37253,42000,0.88697619047619047
signalling,NA,0.719461474350705,1,37254,42000,0.88700000000000001
signalling,NA,0.7197396447253231,1,37255,42000,0.88702380952380955
signalling,NA,0.7197855632251645,1,37256,42000,0.88704761904761908
signalling,NA,0.719963107485208,1,37257,42000,0.88707142857142862
signalling,NA,0.7202029916605971,1,37258,42000,0.88709523809523805
signalling,NA,0.7203482660680622,1,37259,42000,0.88711904761904758
signalling,NA,0.7206048941019627,1,37260,42000,0.88714285714285712
signalling,NA,0.7206910579392595,1,37261,42000,0.88716666666666666
signalling,NA,0.7207374698111808,1,37262,42000,0.8871904761904762
signalling,NA,0.7211273279989002,1,37263,42000,0.88721428571428573
signalling,NA,0.7212823602466791,1,37264,42000,0.88723809523809527
signalling,NA,0.7212826700975137,1,37265,42000,0.88726190476190481
signalling,NA,0.7213210535109873,1,37266,42000,0.88728571428571423
signalling,NA,0.7213636888066759,1,37267,42000,0.88730952380952377
signalling,NA,0.7214462982268193,1,37268,42000,0.88733333333333331
signalling,NA,0.7219113255592722,1,37269,42000,0.88735714285714284
signalling,NA,0.7219279238835021,1,37270,42000,0.88738095238095238
signalling,NA,0.7219570152300081,1,37271,42000,0.88740476190476192
signalling,NA,0.7222587071394386,1,37272,42000,0.88742857142857146
signalling,NA,0.7223236361179094,1,37273,42000,0.88745238095238099
signalling,NA,0.7223297716309455,1,37274,42000,0.88747619047619053
signalling,NA,0.7224278791599527,1,37275,42000,0.88749999999999996
signalling,NA,0.7224457968647344,1,37276,42000,0.88752380952380949
signalling,NA,0.7224996483415358,1,37277,42000,0.88754761904761903
signalling,NA,0.7225047346767386,1,37278,42000,0.88757142857142857
signalling,NA,0.7227959242012615,1,37279,42000,0.8875952380952381
signalling,NA,0.7228952975246358,1,37280,42000,0.88761904761904764
signalling,NA,0.7230480089136204,1,37281,42000,0.88764285714285718
signalling,NA,0.7230737481379341,1,37282,42000,0.88766666666666671
signalling,NA,0.7232382495282129,1,37283,42000,0.88769047619047614
signalling,NA,0.7233081511052697,1,37284,42000,0.88771428571428568
signalling,NA,0.7234595080309415,1,37285,42000,0.88773809523809522
signalling,NA,0.7234690837996867,1,37286,42000,0.88776190476190475
signalling,NA,0.7236140764637706,1,37287,42000,0.88778571428571429
signalling,NA,0.7236143024574664,1,37288,42000,0.88780952380952383
signalling,NA,0.7236620056947645,1,37289,42000,0.88783333333333336
signalling,NA,0.7237043687424501,1,37290,42000,0.8878571428571429
signalling,NA,0.7238233483316057,1,37291,42000,0.88788095238095233
signalling,NA,0.7239943219611572,1,37292,42000,0.88790476190476186
signalling,NA,0.7244908374893058,1,37293,42000,0.8879285714285714
signalling,NA,0.7247277516576656,1,37294,42000,0.88795238095238094
signalling,NA,0.7247277966775261,1,37295,42000,0.88797619047619047
signalling,NA,0.7247493270121296,1,37296,42000,0.88800000000000001
signalling,NA,0.7249203460356873,1,37297,42000,0.88802380952380955
signalling,NA,0.7253414688575173,1,37298,42000,0.88804761904761909
signalling,NA,0.7253909535352386,1,37299,42000,0.88807142857142862
signalling,NA,0.7254009526456692,1,37300,42000,0.88809523809523805
signalling,NA,0.7256693614558217,1,37301,42000,0.88811904761904759
signalling,NA,0.7256933337385367,1,37302,42000,0.88814285714285712
signalling,NA,0.7259235289633322,1,37303,42000,0.88816666666666666
signalling,NA,0.7263549390597426,1,37304,42000,0.8881904761904762
signalling,NA,0.7264199889541672,1,37305,42000,0.88821428571428573
signalling,NA,0.7264738787994506,1,37306,42000,0.88823809523809527
signalling,NA,0.7264745960636615,1,37307,42000,0.88826190476190481
signalling,NA,0.7264999777197115,1,37308,42000,0.88828571428571423
signalling,NA,0.7265073555633105,1,37309,42000,0.88830952380952377
signalling,NA,0.7266480485743058,1,37310,42000,0.88833333333333331
signalling,NA,0.7268775927159422,1,37311,42000,0.88835714285714285
signalling,NA,0.7269291207523226,1,37312,42000,0.88838095238095238
signalling,NA,0.7269574637829398,1,37313,42000,0.88840476190476192
signalling,NA,0.7271585974374171,1,37314,42000,0.88842857142857146
signalling,NA,0.7272919932178318,1,37315,42000,0.88845238095238099
signalling,NA,0.7274407435379026,1,37316,42000,0.88847619047619053
signalling,NA,0.7274979089115341,1,37317,42000,0.88849999999999996
signalling,NA,0.727630511421905,1,37318,42000,0.88852380952380949
signalling,NA,0.7277346700637244,1,37319,42000,0.88854761904761903
signalling,NA,0.7277643678330451,1,37320,42000,0.88857142857142857
signalling,NA,0.7277798185602632,1,37321,42000,0.8885952380952381
signalling,NA,0.7278618521392352,1,37322,42000,0.88861904761904764
signalling,NA,0.727884124783234,1,37323,42000,0.88864285714285718
signalling,NA,0.7283033855862469,1,37324,42000,0.88866666666666672
signalling,NA,0.7283527252301486,1,37325,42000,0.88869047619047614
signalling,NA,0.7283721551043726,1,37326,42000,0.88871428571428568
signalling,NA,0.7284311686903828,1,37327,42000,0.88873809523809522
signalling,NA,0.7286544184049788,1,37328,42000,0.88876190476190475
signalling,NA,0.7289193971234269,1,37329,42000,0.88878571428571429
signalling,NA,0.7289664222688467,1,37330,42000,0.88880952380952383
signalling,NA,0.7292666876656799,1,37331,42000,0.88883333333333336
signalling,NA,0.7292751297359185,1,37332,42000,0.8888571428571429
signalling,NA,0.7292920185382258,1,37333,42000,0.88888095238095233
signalling,NA,0.7298951942422091,1,37334,42000,0.88890476190476186
signalling,NA,0.7300037299178049,1,37335,42000,0.8889285714285714
signalling,NA,0.7300057620002903,1,37336,42000,0.88895238095238094
signalling,NA,0.7301245226852027,1,37337,42000,0.88897619047619048
signalling,NA,0.7301996664391186,1,37338,42000,0.88900000000000001
signalling,NA,0.7305370013803862,1,37339,42000,0.88902380952380955
signalling,NA,0.7305729405013431,1,37340,42000,0.88904761904761909
signalling,NA,0.7307361059949361,1,37341,42000,0.88907142857142862
signalling,NA,0.7309465790205216,1,37342,42000,0.88909523809523805
signalling,NA,0.7310964526409721,1,37343,42000,0.88911904761904759
signalling,NA,0.7311245089973551,1,37344,42000,0.88914285714285712
signalling,NA,0.7314527813816836,1,37345,42000,0.88916666666666666
signalling,NA,0.7315045941017996,1,37346,42000,0.8891904761904762
signalling,NA,0.7317302771544298,1,37347,42000,0.88921428571428573
signalling,NA,0.7318246829018206,1,37348,42000,0.88923809523809527
signalling,NA,0.731865411230317,1,37349,42000,0.88926190476190481
signalling,NA,0.7318951423204442,1,37350,42000,0.88928571428571423
signalling,NA,0.7327042252776627,1,37351,42000,0.88930952380952377
signalling,NA,0.7327529919413184,1,37352,42000,0.88933333333333331
signalling,NA,0.7328263902805112,1,37353,42000,0.88935714285714285
signalling,NA,0.7329626881695553,1,37354,42000,0.88938095238095238
signalling,NA,0.7331759226212773,1,37355,42000,0.88940476190476192
signalling,NA,0.7334474456993882,1,37356,42000,0.88942857142857146
signalling,NA,0.7335448126012984,1,37357,42000,0.88945238095238099
signalling,NA,0.7338150038616377,1,37358,42000,0.88947619047619053
signalling,NA,0.7345255294263336,1,37359,42000,0.88949999999999996
signalling,NA,0.7346055836893486,1,37360,42000,0.88952380952380949
signalling,NA,0.7346420112025368,1,37361,42000,0.88954761904761903
signalling,NA,0.7346757937196334,1,37362,42000,0.88957142857142857
signalling,NA,0.7347822713497031,1,37363,42000,0.88959523809523811
signalling,NA,0.7348827338124257,1,37364,42000,0.88961904761904764
signalling,NA,0.7350162392136308,1,37365,42000,0.88964285714285718
signalling,NA,0.7353179787467304,1,37366,42000,0.88966666666666672
signalling,NA,0.7354430077169409,1,37367,42000,0.88969047619047614
signalling,NA,0.7354978894696502,1,37368,42000,0.88971428571428568
signalling,NA,0.7357984480877489,1,37369,42000,0.88973809523809522
signalling,NA,0.7358221801945409,1,37370,42000,0.88976190476190475
signalling,NA,0.7358945780613456,1,37371,42000,0.88978571428571429
signalling,NA,0.7359869519900505,1,37372,42000,0.88980952380952383
signalling,NA,0.7359880852735902,1,37373,42000,0.88983333333333337
signalling,NA,0.7363599183769471,1,37374,42000,0.8898571428571429
signalling,NA,0.7367140305593928,1,37375,42000,0.88988095238095233
signalling,NA,0.7368367517263745,1,37376,42000,0.88990476190476187
signalling,NA,0.7369624918296901,1,37377,42000,0.8899285714285714
signalling,NA,0.7371890405388178,1,37378,42000,0.88995238095238094
signalling,NA,0.7372730885694629,1,37379,42000,0.88997619047619048
signalling,NA,0.7374898160738727,1,37380,42000,0.89000000000000001
signalling,NA,0.7377851776755149,1,37381,42000,0.89002380952380955
signalling,NA,0.737911779172572,1,37382,42000,0.89004761904761909
signalling,NA,0.7379414216362468,1,37383,42000,0.89007142857142862
signalling,NA,0.7380551936706731,1,37384,42000,0.89009523809523805
signalling,NA,0.738159112905139,1,37385,42000,0.89011904761904759
signalling,NA,0.7382069348441082,1,37386,42000,0.89014285714285712
signalling,NA,0.7382367640761683,1,37387,42000,0.89016666666666666
signalling,NA,0.7384272859444871,1,37388,42000,0.8901904761904762
signalling,NA,0.7385693069256059,1,37389,42000,0.89021428571428574
signalling,NA,0.7386565629234552,1,37390,42000,0.89023809523809527
signalling,NA,0.7386994585770875,1,37391,42000,0.89026190476190481
signalling,NA,0.7388545688334253,1,37392,42000,0.89028571428571424
signalling,NA,0.7389775575549743,1,37393,42000,0.89030952380952377
signalling,NA,0.7389988198069112,1,37394,42000,0.89033333333333331
signalling,NA,0.7390036688969601,1,37395,42000,0.89035714285714285
signalling,NA,0.7390446300139798,1,37396,42000,0.89038095238095238
signalling,NA,0.7391044605340296,1,37397,42000,0.89040476190476192
signalling,NA,0.7391665083715917,1,37398,42000,0.89042857142857146
signalling,NA,0.7393283964865073,1,37399,42000,0.890452380952381
signalling,NA,0.7394457368497861,1,37400,42000,0.89047619047619042
signalling,NA,0.7395176171907776,1,37401,42000,0.89049999999999996
signalling,NA,0.7397659262978996,1,37402,42000,0.8905238095238095
signalling,NA,0.7399486242628975,1,37403,42000,0.89054761904761903
signalling,NA,0.7399810346094631,1,37404,42000,0.89057142857142857
signalling,NA,0.7401306338353538,1,37405,42000,0.89059523809523811
signalling,NA,0.7402657859239447,1,37406,42000,0.89061904761904764
signalling,NA,0.7402958806592472,1,37407,42000,0.89064285714285718
signalling,NA,0.7403707551931965,1,37408,42000,0.89066666666666672
signalling,NA,0.7407178542782981,1,37409,42000,0.89069047619047614
signalling,NA,0.7410029554539935,1,37410,42000,0.89071428571428568
signalling,NA,0.7412493147877448,1,37411,42000,0.89073809523809522
signalling,NA,0.7413695007597978,1,37412,42000,0.89076190476190475
signalling,NA,0.741388554307378,1,37413,42000,0.89078571428571429
signalling,NA,0.7414112189269124,1,37414,42000,0.89080952380952383
signalling,NA,0.7414869022815359,1,37415,42000,0.89083333333333337
signalling,NA,0.7414928690712983,1,37416,42000,0.8908571428571429
signalling,NA,0.7419045782977676,1,37417,42000,0.89088095238095233
signalling,NA,0.742205158624523,1,37418,42000,0.89090476190476187
signalling,NA,0.742345427296037,1,37419,42000,0.8909285714285714
signalling,NA,0.7423590032013078,1,37420,42000,0.89095238095238094
signalling,NA,0.7424113139180536,1,37421,42000,0.89097619047619048
signalling,NA,0.7425826902823248,1,37422,42000,0.89100000000000001
signalling,NA,0.7426398109517336,1,37423,42000,0.89102380952380955
signalling,NA,0.7430044268326599,1,37424,42000,0.89104761904761909
signalling,NA,0.743034772103754,1,37425,42000,0.89107142857142863
signalling,NA,0.7431305026495064,1,37426,42000,0.89109523809523805
signalling,NA,0.7432760689214639,1,37427,42000,0.89111904761904759
signalling,NA,0.7432839946370473,1,37428,42000,0.89114285714285713
signalling,NA,0.7439240484746354,1,37429,42000,0.89116666666666666
signalling,NA,0.743948900656467,1,37430,42000,0.8911904761904762
signalling,NA,0.7440734999286827,1,37431,42000,0.89121428571428574
signalling,NA,0.7440787530327624,1,37432,42000,0.89123809523809527
signalling,NA,0.744319712911644,1,37433,42000,0.89126190476190481
signalling,NA,0.7444075861064491,1,37434,42000,0.89128571428571424
signalling,NA,0.7445154966124724,1,37435,42000,0.89130952380952377
signalling,NA,0.7447634677071641,1,37436,42000,0.89133333333333331
signalling,NA,0.7448475362954446,1,37437,42000,0.89135714285714285
signalling,NA,0.7450100145631952,1,37438,42000,0.89138095238095238
signalling,NA,0.7453793932085171,1,37439,42000,0.89140476190476192
signalling,NA,0.7456910673836272,1,37440,42000,0.89142857142857146
signalling,NA,0.745724658529071,1,37441,42000,0.891452380952381
signalling,NA,0.7457919526428755,1,37442,42000,0.89147619047619042
signalling,NA,0.7458833177334375,1,37443,42000,0.89149999999999996
signalling,NA,0.7459640087539113,1,37444,42000,0.8915238095238095
signalling,NA,0.7462261835571017,1,37445,42000,0.89154761904761903
signalling,NA,0.7464172009775231,1,37446,42000,0.89157142857142857
signalling,NA,0.7464567929659465,1,37447,42000,0.89159523809523811
signalling,NA,0.7466890854259942,1,37448,42000,0.89161904761904764
signalling,NA,0.7467007964980432,1,37449,42000,0.89164285714285718
signalling,NA,0.7467339803186794,1,37450,42000,0.89166666666666672
signalling,NA,0.7468839984525699,1,37451,42000,0.89169047619047614
signalling,NA,0.7470120660531764,1,37452,42000,0.89171428571428568
signalling,NA,0.7471409175224322,1,37453,42000,0.89173809523809522
signalling,NA,0.7473184062199623,1,37454,42000,0.89176190476190476
signalling,NA,0.7474288132052856,1,37455,42000,0.89178571428571429
signalling,NA,0.7474345256048581,1,37456,42000,0.89180952380952383
signalling,NA,0.7475158345534035,1,37457,42000,0.89183333333333337
signalling,NA,0.7475715796261447,1,37458,42000,0.8918571428571429
signalling,NA,0.7476088103044637,1,37459,42000,0.89188095238095233
signalling,NA,0.7477413986780667,1,37460,42000,0.89190476190476187
signalling,NA,0.7478317781176781,1,37461,42000,0.8919285714285714
signalling,NA,0.7478374194198671,1,37462,42000,0.89195238095238094
signalling,NA,0.7480917664156378,1,37463,42000,0.89197619047619048
signalling,NA,0.7481130848397981,1,37464,42000,0.89200000000000002
signalling,NA,0.7481565101498239,1,37465,42000,0.89202380952380955
signalling,NA,0.7481619888999986,1,37466,42000,0.89204761904761909
signalling,NA,0.7481939222843718,1,37467,42000,0.89207142857142863
signalling,NA,0.748255052429952,1,37468,42000,0.89209523809523805
signalling,NA,0.748333717583837,1,37469,42000,0.89211904761904759
signalling,NA,0.748613506078569,1,37470,42000,0.89214285714285713
signalling,NA,0.7489115962140473,1,37471,42000,0.89216666666666666
signalling,NA,0.7491682254567283,1,37472,42000,0.8921904761904762
signalling,NA,0.7492312399906289,1,37473,42000,0.89221428571428574
signalling,NA,0.7493387315229675,1,37474,42000,0.89223809523809527
signalling,NA,0.7493716668062115,1,37475,42000,0.89226190476190481
signalling,NA,0.7494348261401438,1,37476,42000,0.89228571428571424
signalling,NA,0.7494622419196594,1,37477,42000,0.89230952380952377
signalling,NA,0.7494893436991706,1,37478,42000,0.89233333333333331
signalling,NA,0.7497283474364963,1,37479,42000,0.89235714285714285
signalling,NA,0.7497855531772367,1,37480,42000,0.89238095238095239
signalling,NA,0.7498997568816639,1,37481,42000,0.89240476190476192
signalling,NA,0.7499865582699733,1,37482,42000,0.89242857142857146
signalling,NA,0.7504284659244289,1,37483,42000,0.892452380952381
signalling,NA,0.7505158941667703,1,37484,42000,0.89247619047619042
signalling,NA,0.7508932611769822,1,37485,42000,0.89249999999999996
signalling,NA,0.751480241167232,1,37486,42000,0.8925238095238095
signalling,NA,0.7514810297433404,1,37487,42000,0.89254761904761903
signalling,NA,0.7518079625957467,1,37488,42000,0.89257142857142857
signalling,NA,0.7525421322146958,1,37489,42000,0.89259523809523811
signalling,NA,0.7528504421391945,1,37490,42000,0.89261904761904765
signalling,NA,0.7528923149391191,1,37491,42000,0.89264285714285718
signalling,NA,0.7529904181963486,1,37492,42000,0.89266666666666672
signalling,NA,0.7530765530095692,1,37493,42000,0.89269047619047615
signalling,NA,0.7535768892119815,1,37494,42000,0.89271428571428568
signalling,NA,0.7538338664781065,1,37495,42000,0.89273809523809522
signalling,NA,0.7539014507810001,1,37496,42000,0.89276190476190476
signalling,NA,0.7540312304770536,1,37497,42000,0.89278571428571429
signalling,NA,0.7540879666945345,1,37498,42000,0.89280952380952383
signalling,NA,0.7542228790349662,1,37499,42000,0.89283333333333337
signalling,NA,0.7542989182327396,1,37500,42000,0.8928571428571429
signalling,NA,0.7543245450307051,1,37501,42000,0.89288095238095233
signalling,NA,0.7543540779249953,1,37502,42000,0.89290476190476187
signalling,NA,0.754459777815157,1,37503,42000,0.8929285714285714
signalling,NA,0.7544989884875924,1,37504,42000,0.89295238095238094
signalling,NA,0.7545147737203033,1,37505,42000,0.89297619047619048
signalling,NA,0.7545343911858481,1,37506,42000,0.89300000000000002
signalling,NA,0.7545676469198188,1,37507,42000,0.89302380952380955
signalling,NA,0.7546541274303801,1,37508,42000,0.89304761904761909
signalling,NA,0.7547026438134098,1,37509,42000,0.89307142857142852
signalling,NA,0.7548657932514476,1,37510,42000,0.89309523809523805
signalling,NA,0.7549591187002626,1,37511,42000,0.89311904761904759
signalling,NA,0.7550331604327167,1,37512,42000,0.89314285714285713
signalling,NA,0.755395828064508,1,37513,42000,0.89316666666666666
signalling,NA,0.7554618728019967,1,37514,42000,0.8931904761904762
signalling,NA,0.7556220519555988,1,37515,42000,0.89321428571428574
signalling,NA,0.7558518277015317,1,37516,42000,0.89323809523809528
signalling,NA,0.7559178507175511,1,37517,42000,0.89326190476190481
signalling,NA,0.755952320097754,1,37518,42000,0.89328571428571424
signalling,NA,0.7559592956303269,1,37519,42000,0.89330952380952378
signalling,NA,0.7559600514949366,1,37520,42000,0.89333333333333331
signalling,NA,0.7559674576688099,1,37521,42000,0.89335714285714285
signalling,NA,0.7560826676600422,1,37522,42000,0.89338095238095239
signalling,NA,0.7561295560362824,1,37523,42000,0.89340476190476192
signalling,NA,0.7562576533029813,1,37524,42000,0.89342857142857146
signalling,NA,0.7563443726583564,1,37525,42000,0.893452380952381
signalling,NA,0.7569186703955545,1,37526,42000,0.89347619047619042
signalling,NA,0.7570609226258309,1,37527,42000,0.89349999999999996
signalling,NA,0.757318471408924,1,37528,42000,0.8935238095238095
signalling,NA,0.7573190510332252,1,37529,42000,0.89354761904761904
signalling,NA,0.7573218283239805,1,37530,42000,0.89357142857142857
signalling,NA,0.757381732998388,1,37531,42000,0.89359523809523811
signalling,NA,0.7574485861096504,1,37532,42000,0.89361904761904765
signalling,NA,0.7575672935448239,1,37533,42000,0.89364285714285718
signalling,NA,0.7582378903070778,1,37534,42000,0.89366666666666672
signalling,NA,0.7583126153630143,1,37535,42000,0.89369047619047615
signalling,NA,0.7584606182110548,1,37536,42000,0.89371428571428568
signalling,NA,0.758503466454861,1,37537,42000,0.89373809523809522
signalling,NA,0.7586286402113572,1,37538,42000,0.89376190476190476
signalling,NA,0.7586843308282889,1,37539,42000,0.89378571428571429
signalling,NA,0.7590185116792334,1,37540,42000,0.89380952380952383
signalling,NA,0.7592498293908612,1,37541,42000,0.89383333333333337
signalling,NA,0.7592743938010393,1,37542,42000,0.89385714285714291
signalling,NA,0.7595740969605588,1,37543,42000,0.89388095238095233
signalling,NA,0.7596958432193585,1,37544,42000,0.89390476190476187
signalling,NA,0.7597647650977057,1,37545,42000,0.89392857142857141
signalling,NA,0.7599508627233466,1,37546,42000,0.89395238095238094
signalling,NA,0.7602009143513581,1,37547,42000,0.89397619047619048
signalling,NA,0.7602290874682568,1,37548,42000,0.89400000000000002
signalling,NA,0.7602579281660187,1,37549,42000,0.89402380952380955
signalling,NA,0.7603526947574323,1,37550,42000,0.89404761904761909
signalling,NA,0.7604021869736319,1,37551,42000,0.89407142857142852
signalling,NA,0.7605483515530027,1,37552,42000,0.89409523809523805
signalling,NA,0.7605597952094284,1,37553,42000,0.89411904761904759
signalling,NA,0.7606766377141237,1,37554,42000,0.89414285714285713
signalling,NA,0.761321606687288,1,37555,42000,0.89416666666666667
signalling,NA,0.7617281169961018,1,37556,42000,0.8941904761904762
signalling,NA,0.7619647574529589,1,37557,42000,0.89421428571428574
signalling,NA,0.7620286903243656,1,37558,42000,0.89423809523809528
signalling,NA,0.7620709405489583,1,37559,42000,0.89426190476190481
signalling,NA,0.7623308078398748,1,37560,42000,0.89428571428571424
signalling,NA,0.7623470154143452,1,37561,42000,0.89430952380952378
signalling,NA,0.7626135018304679,1,37562,42000,0.89433333333333331
signalling,NA,0.7629116112381821,1,37563,42000,0.89435714285714285
signalling,NA,0.7629723577885477,1,37564,42000,0.89438095238095239
signalling,NA,0.7630336106953564,1,37565,42000,0.89440476190476192
signalling,NA,0.7630829571159419,1,37566,42000,0.89442857142857146
signalling,NA,0.763123500055903,1,37567,42000,0.894452380952381
signalling,NA,0.7633488303735919,1,37568,42000,0.89447619047619042
signalling,NA,0.7633706694197027,1,37569,42000,0.89449999999999996
signalling,NA,0.7633874429141613,1,37570,42000,0.8945238095238095
signalling,NA,0.7634696327983992,1,37571,42000,0.89454761904761904
signalling,NA,0.7635386019281573,1,37572,42000,0.89457142857142857
signalling,NA,0.7636519222089081,1,37573,42000,0.89459523809523811
signalling,NA,0.7636847394086926,1,37574,42000,0.89461904761904765
signalling,NA,0.7637957589338507,1,37575,42000,0.89464285714285718
signalling,NA,0.7638295935735107,1,37576,42000,0.89466666666666672
signalling,NA,0.7643953904887046,1,37577,42000,0.89469047619047615
signalling,NA,0.7644190994126951,1,37578,42000,0.89471428571428568
signalling,NA,0.764499508686224,1,37579,42000,0.89473809523809522
signalling,NA,0.7646451085712688,1,37580,42000,0.89476190476190476
signalling,NA,0.7649873524164139,1,37581,42000,0.8947857142857143
signalling,NA,0.7650682776106489,1,37582,42000,0.89480952380952383
signalling,NA,0.7652784968347681,1,37583,42000,0.89483333333333337
signalling,NA,0.7654385647270867,1,37584,42000,0.89485714285714291
signalling,NA,0.7654792417139374,1,37585,42000,0.89488095238095233
signalling,NA,0.7656529871356766,1,37586,42000,0.89490476190476187
signalling,NA,0.7658189609686639,1,37587,42000,0.89492857142857141
signalling,NA,0.7659048570866345,1,37588,42000,0.89495238095238094
signalling,NA,0.7660507842667558,1,37589,42000,0.89497619047619048
signalling,NA,0.7662081185753987,1,37590,42000,0.89500000000000002
signalling,NA,0.7663382507560991,1,37591,42000,0.89502380952380955
