region,display_region_linear,maintenance_difference_sd,model_predictor_z_linear,probability_linear,ci_low_linear,ci_high_linear,se_linear,n_model_matches_linear,n_reference_matches_linear,method_linear,specification_linear,display_region_spline,model_predictor_z_spline,probability_spline,ci_low_spline,ci_high_spline,se_spline,n_model_matches_spline,n_reference_matches_spline,method_spline,specification_spline,difference_percentage_points
EUW,EUW,-0.1499999999999999,-0.1076089465939224,0.4858869575017758,0.4848200748338145,0.4869538401697372,0.000544327891817,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,-0.1076089465939224,0.486991309228419,0.4855586676261741,0.4884239508306638,0.000730939592982,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1104351726643193
EUW,EUW,-0.0999999999999998,-0.0576089465939223,0.4869000503075305,0.4858374239209705,0.4879626766940904,0.0005421563196734,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,-0.0576089465939223,0.4880322756628383,0.4866243460130641,0.4894402053126124,0.0007183314539664,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1132225355307825
EUW,EUW,-0.0499999999999998,-0.0076089465939223,0.4879132389607584,0.486852257899704,0.4889742200218129,0.0005413168678849,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,-0.0076089465939223,0.489066601848519,0.4876687507488599,0.4904644529481781,0.0007131893365607,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1153362887760633
EUW,EUW,0.0,0.0423910534060775,0.4889265158852702,0.487864555548951,0.4899884762215894,0.000541816498122,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.0423910534060775,0.490094028355824,0.4886906620547676,0.4914973946568803,0.0007160032148246,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1167512470553799
EUW,EUW,0.0500000000000002,0.0923910534060777,0.4899398735026205,0.4888743152573024,0.4910054317479386,0.0005436521659786,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.0923910534060777,0.4911142960086543,0.4896903312826886,0.49253826073462,0.0007265126152886,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1174422506033778
EUW,EUW,0.1,0.1423910534060776,0.4909533042322987,0.4898815547883711,0.4920250536762264,0.0005468109407794,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.1423910534060776,0.4921271458996196,0.4906693892183967,0.4935849025808425,0.0007437534087871,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1173841667320874
EUW,EUW,0.1499999999999999,0.1923910534060774,0.4919668004919314,0.4908863103496092,0.4930472906342536,0.0005512704807766,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.1923910534060774,0.4931323194045131,0.4916305323648985,0.4946341064441277,0.0007662178773543,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1165518912581653
EUW,EUW,0.2000000000000001,0.2423910534060777,0.4929803546974876,0.4918886350418147,0.4940720743531606,0.0005569998243229,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.2423910534060777,0.4941295581959773,0.4925771095020863,0.4956820068898683,0.0007920656601484,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1149203498489737
EUW,EUW,0.25,0.2923910534060775,0.4939939592634718,0.4928885968131897,0.4950993217137538,0.0005639604338173,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.2923910534060775,0.4951186042563975,0.4935127332862492,0.4967244752265457,0.000819321923545,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1124644992925694
EUW,EUW,0.3000000000000002,0.3423910534060778,0.4950076066031401,0.4938862760700276,0.4961289371362525,0.0005721074148532,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.3423910534060778,0.4960991998900271,0.4944409863164299,0.4977574134636242,0.0008460273334679,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1091593286887016
EUW,EUW,0.3500000000000001,0.3923910534060776,0.4960212891286828,0.4948817631063326,0.497160815151033,0.0005813908277297,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.3923910534060776,0.4970710902305909,0.4953652250112962,0.4987769554498856,0.0008703393975993,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1049801101908054
EUW,EUW,0.4000000000000003,0.4423910534060778,0.4970349992514365,0.4958751555065522,0.4981948429963208,0.000591757012696,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.4423910534060778,0.498034226430169,0.4962879797542433,0.4997804731060946,0.0008909421815947,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0999227178732464
EUW,EUW,0.4500000000000002,0.4923910534060777,0.4980487293820897,0.4968665556530163,0.4992309031111631,0.0006031498617721,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.4923910534060777,0.4989889159221074,0.497210419039157,0.5007674128050578,0.0009073963688522,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0940186540017706
EUW,EUW,0.5,0.5423910534060775,0.4990624719308729,0.4978560684397374,0.5002688754220083,0.0006155119852731,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.5423910534060775,0.4999355019054813,0.4981330826158662,0.5017379211950964,0.000919601678375,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0873029974608419
EUW,EUW,0.5500000000000003,0.5923910534060778,0.5000762193077618,0.4988437992609229,0.5013086393546007,0.0006287857381831,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.5923910534060778,0.5008743279078128,0.4990560829316006,0.502692572884025,0.0009276760082715,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0798108600051028
EUW,EUW,0.6000000000000001,0.6423910534060776,0.5010899639226868,0.499829852310486,0.5023500755348875,0.0006429140878575,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.6423910534060776,0.5018057377557686,0.4999791900307513,0.503632285480786,0.0009319121046006,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0715773833081856
EUW,EUW,0.6500000000000004,0.6923910534060779,0.502103698185731,0.5008143292020647,0.5033930671693972,0.000657841318197,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.6923910534060779,0.5027300755470437,0.5009018865036676,0.5045582645904199,0.0009327495119265,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0626377361312768
EUW,EUW,0.7000000000000002,0.7423910534060777,0.5031174145073243,0.5017973278981989,0.5044375011164497,0.0006735135760843,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.7423910534060777,0.5036476856233526,0.5018234025537521,0.5054719686929531,0.0009307566681634,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0530271116028324
EUW,EUW,0.75,0.7923910534060775,0.5041311052984535,0.5027789419229879,0.5054832686739191,0.0006898792731967,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.7923910534060775,0.5045589125443817,0.5027427391471646,0.5063750859415987,0.0009266190802127,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0427807245928169
EUW,EUW,0.8000000000000003,0.8423910534060778,0.5051447629708617,0.5037592598237348,0.5065302661179887,0.000706889360779,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.8423910534060778,0.5054641010627227,0.503658686171236,0.5072695159542093,0.0009211300466768,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.031933809186091
EUW,EUW,0.8500000000000001,0.8923910534060776,0.5061583799372469,0.5047383648439354,0.5075783950305583,0.0007244974965874,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.8923910534060776,0.5063635960996623,0.5045698423158758,0.5081573498834489,0.0009151805019319,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0205216162415422
EUW,EUW,0.9000000000000004,0.942391053406078,0.5071719486114612,0.5057163347693308,0.5086275624535916,0.0007426601235359,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.942391053406078,0.5072577427217747,0.505474643583736,0.5090408418598135,0.000909744458183,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0085794110313508
EUW,EUW,0.9500000000000002,0.9923910534060776,0.5081854614087199,0.5066932419114537,0.5096776809059861,0.000761336478197,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,0.9923910534060776,0.5081468861182903,0.5063714072827187,0.5099223649538619,0.000905856548761,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0038575290429609
EUW,EUW,1.0,1.0423910534060774,0.5091989107458001,0.5076691531964965,0.5107286682951038,0.000780488545563,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.0423910534060774,0.5090313715791068,0.5072583971561466,0.510804346002067,0.0009045787872245,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.016753916669332
EUW,EUW,1.0500000000000005,1.0923910534060777,0.5102122890412324,0.5086441303320308,0.511780447750434,0.0008000809740824,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.0923910534060777,0.5099115444734619,0.5081339119973135,0.5116891769496102,0.0009069553449736,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0300744567770516
EUW,EUW,1.1,1.1423910534060775,0.5112255887155122,0.5096182300284333,0.512832947402591,0.0008200809627953,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.1423910534060775,0.5107877502291432,0.5089963942008623,0.5125791062574242,0.0009139571572861,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0437838486368913
EUW,EUW,1.1500000000000004,1.1923910534060778,0.5122388021912984,0.5105915042562191,0.5138861001263776,0.0008404581301424,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.1923910534060778,0.5116603343121983,0.5098445470517221,0.5134761215726744,0.0009264220716714,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0578467879100097
EUW,EUW,1.2000000000000002,1.2423910534060776,0.5132519218936097,0.511564000524492,0.5149398432627273,0.0008611843719987,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.2423910534060776,0.512529642207112,0.5106774427678675,0.5143818416463564,0.0009449997139001,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0722279686497739
EUW,EUW,1.25,1.2923910534060774,0.5142649402500317,0.5125357621689081,0.5159941183311553,0.0008822337148589,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.2923910534060774,0.5133960193973472,0.5114946010525128,0.5152974377421817,0.0009701114004257,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0868920852684418
EUW,EUW,1.3000000000000005,1.3423910534060777,0.5152778496909082,0.5135068286406016,0.5170488707412147,0.0009035821685237,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.3423910534060777,0.5142598113462354,0.5122960226438776,0.5162236000485932,0.001001933011407,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1018038344672733
EUW,EUW,1.35,1.3923910534060775,0.5162906426495542,0.5144772357896281,0.5181040495094802,0.0009252075815949,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.3923910534060775,0.5151213634781139,0.5130821730856707,0.517160553870557,0.0010404032614505,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1169279171440274
EUW,EUW,1.4000000000000004,1.4423910534060778,0.5173033115624465,0.5154470161386545,0.5191596069862384,0.0009470895019346,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.4423910534060778,0.51598102115972,0.5138539241898824,0.5181081181295576,0.0010852535560396,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1322290402726467
EUW,EUW,1.4500000000000002,1.4923910534060776,0.5183158488694196,0.5164161991436315,0.5202154985952078,0.0009692090437694,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.4923910534060776,0.5168391296817287,0.5146124691904368,0.5190657901730207,0.0011360512710673,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1476719187690878
EUW,EUW,1.5,1.5423910534060774,0.5193282470138829,0.517384811440058,0.5212716825877078,0.0009915487621555,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.5423910534060774,0.5176960342404024,0.5153592296872448,0.5200328387935601,0.0011922472209988,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1632212773480468
EUW,EUW,1.5500000000000005,1.5923910534060777,0.5203404984429989,0.5183528770731954,0.5223281198128024,0.001014092535614,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.5923910534060777,0.518552079919298,0.516095769040951,0.5210083907976449,0.0012532198358913,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.1788418523700929
EUW,EUW,1.6,1.6423910534060775,0.5213525956078953,0.5193204177127637,0.5233847735030268,0.0010368254566997,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.6423910534060775,0.5194076116710042,0.5168237208664006,0.5219915024756079,0.0013183116350018,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.194498393689102
EUW,EUW,1.6500000000000004,1.6923910534060778,0.5223645309638691,0.5202874528513501,0.5244416090763881,0.001059733730877,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.6923910534060778,0.5202629425652755,0.5175446751768839,0.5229812099536671,0.0013868711165263,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.2101588398593645
EUW,EUW,1.7000000000000002,1.7423910534060776,0.5233762969705711,0.5212539999876604,0.5254985939534818,0.0010828045831176,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.7423910534060776,0.5211181633724776,0.5182597525905188,0.5239765741544364,0.0014583728479381,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.2258133598093459
EUW,EUW,1.75,1.7923910534060774,0.5243878860922068,0.5222200747949244,0.5265556973894892,0.0011060261720828,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.7923910534060774,0.5219732698974944,0.518969769521108,0.5249767702738808,0.0015323981512175,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.2414616194712393
EUW,EUW,1.8000000000000005,1.8423910534060777,0.52539929079775,0.5231856912753297,0.5276128903201704,0.0011293875114389,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.8423910534060777,0.5228282575903578,0.5196754174969964,0.5259810976837191,0.001608591884368,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.257103320739227
EUW,EUW,1.85,1.8923910534060773,0.5264105035611263,0.5241508619014223,0.5286701452208302,0.0011528783978081,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.8923910534060773,0.5236831219033743,0.520377281258486,0.5269889625482626,0.0016866533902491,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.2727381657751992
EUW,EUW,1.9000000000000004,1.942391053406077,0.527421516861417,0.5251155977453591,0.529727435977475,0.0011764893449275,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.942391053406077,0.5245378582912366,0.5210758549658923,0.5279998616165809,0.0017663282272164,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.2883658570180469
EUW,EUW,1.95,1.9923910534060776,0.5284323231830499,0.526079908596844,0.5307847377692558,0.0012002115235744,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,1.9923910534060776,0.5253924622110797,0.5217715565750181,0.5290133678471414,0.0018474008347253,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.3039860971970176
EUW,EUW,2.0,2.0423910534060776,0.5294429150160088,0.527043803070788,0.5318420269612296,0.0012240367067453,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,EUW,2.0423910534060776,0.5262469291225942,0.5224647402296535,0.5300291180155349,0.0019296882106839,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.3195985893414632
KR,KR,-2.0,-1.9576089465939224,0.4427852497654551,0.4402928606863767,0.4452776388445336,0.0012716270811624,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.9576089465939224,0.4457064334461071,0.4416991043645159,0.4497137625276984,0.002044555653873,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.2921183680652028
KR,KR,-1.95,-1.9076089465939223,0.4439749389365312,0.4415332234551773,0.4464166544178851,0.0012457732047724,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.9076089465939223,0.4466741721078109,0.4428451774257402,0.4505031667898815,0.0019535687153421,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.269923317127968
KR,KR,-1.9,-1.8576089465939225,0.4451652108346243,0.4427739925365593,0.4475564291326892,0.0012200093357474,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.8576089465939225,0.4476422771731961,0.4439890644676636,0.4512954898787287,0.0018638840334349,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.2477066338571809
KR,KR,-1.85,-1.807608946593923,0.4463560532455383,0.4440151370730854,0.4486969694179911,0.0011943449859453,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.807608946593923,0.4486107420664235,0.4451303372798932,0.4520911468529537,0.0017757167278215,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.2254688820885197
KR,KR,-1.8,-1.7576089465939226,0.4475474539341528,0.4452566247537792,0.4498382831145263,0.0011687903981497,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.7576089465939226,0.4495795602029158,0.4462684879241382,0.4528906324816934,0.001689322591213,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.2032106268762989
KR,KR,-1.75,-1.7076089465939226,0.4487394006448173,0.4464984216734481,0.4509803796161865,0.0011433566180454,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.7076089465939226,0.4505487249895345,0.4474029120462267,0.4536945379328423,0.0016050066037284,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.18093243447172
KR,KR,-1.7,-1.6576089465939223,0.449931881101823,0.4477404921769656,0.4521232700266803,0.0011180555739068,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.6576089465939223,0.4515182298247264,0.4485328891934545,0.4545035704559982,0.0015231329751387,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1586348722903419
KR,KR,-1.65,-1.6076089465939225,0.4511248830098557,0.4489827986870349,0.4532669673326764,0.0010929001647044,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.6076089465939225,0.4524882117232923,0.4496576541499217,0.4553187692966628,0.0014441620272298,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1363328713436584
KR,KR,-1.6,-1.557608946593923,0.452318394054421,0.4502253015135126,0.4544114865953294,0.0010679043576063,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.557608946593923,0.4534594549405334,0.4507767447639625,0.4561421651171042,0.0013687296819239,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.1141060886112432
KR,KR,-1.55,-1.5076089465939226,0.4535124019023023,0.4514679586429312,0.4555568451616733,0.0010430832955974,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.5076089465939226,0.4544329268897623,0.4518897755182199,0.4569760782613046,0.0012975262099705,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.092052498745998
KR,KR,-1.5,-1.4576089465939226,0.45470689420201,0.4527107255063414,0.4567030628976787,0.0010184534161574,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.4576089465939226,0.4554095961985534,0.4529963589061704,0.4578228334909364,0.0012312435165219,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0702701996543431
KR,KR,-1.45,-1.4076089465939223,0.4559018585842345,0.4539535547237642,0.4578501624447049,0.0009940325818726,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.4076089465939223,0.4563904326389471,0.4540961516691352,0.4586847136087589,0.0011705515152101,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0488574054712587
KR,KR,-1.4,-1.3576089465939225,0.457097282662293,0.4551963958238272,0.4589981695007588,0.000969840223707,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.3576089465939225,0.4573764070694502,0.4551889204559458,0.4595638936829547,0.0011160645987267,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0279124407157216
KR,KR,-1.35,-1.307608946593923,0.4582931540325798,0.4564391949369675,0.4601471131281921,0.0009458974977613,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.307608946593923,0.4583684913783568,0.4562746267677408,0.4604623559889729,0.0010682982707224,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,0.0075337345776971
KR,KR,-1.2999999999999998,-1.2576089465939224,0.4594894602750348,0.4576818944616955,0.461297026088374,0.0009222274557853,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.2576089465939224,0.4593676584279191,0.4573535257640654,0.4613817910917729,0.0010276187060478,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0121801847115687
KR,KR,-1.25,-1.2076089465939226,0.4606861889535787,0.4589244327031097,0.4624479452040477,0.0008988552298311,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.2076089465939226,0.4603748819988496,0.4584262665783726,0.4623234974193266,0.0009941915410596,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0311306954729084
KR,KR,-1.2,-1.1576089465939223,0.461883327616592,0.4601667434848111,0.463599911748373,0.0008758082305004,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.1576089465939223,0.4613911367346509,0.4594939755822991,0.4632882978870027,0.0009679393634448,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0492190881941134
KR,KR,-1.15,-1.1076089465939225,0.4630808637973472,0.4614087557356459,0.4647529718590485,0.0008531163580108,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.1076089465939225,0.4624173980852653,0.460558302169177,0.4642764940013536,0.0009485183245348,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0663465712081923
KR,KR,-1.1,-1.057608946593923,0.4642787850144929,0.4626503930555644,0.4659071769734213,0.000830812223943,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,linear_logit,KR,-1.057608946593923,0.4634546422494632,0.4616214119917257,0.4652878725072008,0.0009353215600701,2210921,2208868,Common-reference standardization; fixed reference distribution; stratified match-score delta-method 95% CI,restricted_cubic_spline,-0.0824142765029678
