measure,region,score,frequency,cumulative_count,n_players,cumulative_fraction
maintenance,NA,-1.145056194781195,1,366,42000,0.0087142857142857143
maintenance,NA,-1.144830615708995,1,367,42000,0.0087380952380952375
maintenance,NA,-1.144719382641496,1,368,42000,0.0087619047619047624
maintenance,NA,-1.1445678913739874,1,369,42000,0.0087857142857142856
maintenance,NA,-1.1419755491963497,1,370,42000,0.0088095238095238088
maintenance,NA,-1.139814889381523,1,371,42000,0.0088333333333333337
maintenance,NA,-1.1397084854206958,1,372,42000,0.0088571428571428568
maintenance,NA,-1.1390869405498192,1,373,42000,0.0088809523809523817
maintenance,NA,-1.139004184547589,1,374,42000,0.0089047619047619049
maintenance,NA,-1.138751059638528,1,375,42000,0.0089285714285714281
maintenance,NA,-1.1382944527553276,1,376,42000,0.008952380952380953
maintenance,NA,-1.1380085671770317,1,377,42000,0.0089761904761904762
maintenance,NA,-1.137826509882731,1,378,42000,0.0089999999999999993
maintenance,NA,-1.1338832432017305,1,379,42000,0.0090238095238095242
maintenance,NA,-1.1336719703893634,1,380,42000,0.0090476190476190474
